feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,G,2,G_F2.png,training,1,1,4,low,feet,color,C,F,Y,G,201,4_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
F,Y,1,Y_F1.png,training,1,2,4,low,feet,color,C,F,Y,G,201,4_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
C,G,1,G_C1.png,training,1,3,6,high,feet,color,C,F,Y,G,201,6_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
C,G,2,G_C2.png,training,1,4,9,high,feet,color,C,F,Y,G,201,9_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
C,Y,1,Y_C1.png,training,1,5,8,high,feet,color,C,F,Y,G,201,8_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
F,G,1,G_F1.png,training,1,6,3,low,feet,color,C,F,Y,G,201,3_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
C,Y,2,Y_C2.png,training,1,7,9,high,feet,color,C,F,Y,G,201,9_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
F,Y,2,Y_F2.png,training,1,8,5,low,feet,color,C,F,Y,G,201,5_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
C,Y,2,Y_C2.png,training,2,9,9,high,feet,color,C,F,Y,G,201,9_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
C,G,1,G_C1.png,training,2,10,6,high,feet,color,C,F,Y,G,201,6_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
F,Y,1,Y_F1.png,training,2,11,4,low,feet,color,C,F,Y,G,201,4_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
C,G,2,G_C2.png,training,2,12,9,high,feet,color,C,F,Y,G,201,9_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
C,Y,1,Y_C1.png,training,2,13,10,high,feet,color,C,F,Y,G,201,10_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
F,Y,2,Y_F2.png,training,2,14,4,low,feet,color,C,F,Y,G,201,4_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
F,G,1,G_F1.png,training,2,15,1,low,feet,color,C,F,Y,G,201,1_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
F,G,2,G_F2.png,training,2,16,1,low,feet,color,C,F,Y,G,201,1_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
F,Y,1,Y_F1.png,training,3,17,3,low,feet,color,C,F,Y,G,201,3_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
C,Y,2,Y_C2.png,training,3,18,10,high,feet,color,C,F,Y,G,201,10_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
F,Y,2,Y_F2.png,training,3,19,2,low,feet,color,C,F,Y,G,201,2_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
F,G,1,G_F1.png,training,3,20,2,low,feet,color,C,F,Y,G,201,2_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
C,G,2,G_C2.png,training,3,21,7,high,feet,color,C,F,Y,G,201,7_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
F,G,2,G_F2.png,training,3,22,1,low,feet,color,C,F,Y,G,201,1_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
C,Y,1,Y_C1.png,training,3,23,7,high,feet,color,C,F,Y,G,201,7_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
C,G,1,G_C1.png,training,3,24,6,high,feet,color,C,F,Y,G,201,6_score.png,"Resources/Y_C1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_C1.png","high,low,low,low,high,high,low,high"
