feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,1,Y_C1.png,training,1,1,4,low,feet,color,F,C,Y,G,151,4_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
F,G,1,G_F1.png,training,1,2,7,high,feet,color,F,C,Y,G,151,7_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
F,G,2,G_F2.png,training,1,3,6,high,feet,color,F,C,Y,G,151,6_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
C,Y,2,Y_C2.png,training,1,4,6,low,feet,color,F,C,Y,G,151,6_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
C,G,1,G_C1.png,training,1,5,5,low,feet,color,F,C,Y,G,151,5_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
C,G,2,G_C2.png,training,1,6,3,low,feet,color,F,C,Y,G,151,3_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
F,Y,2,Y_F2.png,training,1,7,8,high,feet,color,F,C,Y,G,151,8_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
F,Y,1,Y_F1.png,training,1,8,9,high,feet,color,F,C,Y,G,151,9_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
C,Y,1,Y_C1.png,training,2,9,4,low,feet,color,F,C,Y,G,151,4_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
C,G,2,G_C2.png,training,2,10,4,low,feet,color,F,C,Y,G,151,4_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
F,Y,1,Y_F1.png,training,2,11,7,high,feet,color,F,C,Y,G,151,7_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
C,Y,2,Y_C2.png,training,2,12,3,low,feet,color,F,C,Y,G,151,3_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
F,G,2,G_F2.png,training,2,13,7,high,feet,color,F,C,Y,G,151,7_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
C,G,1,G_C1.png,training,2,14,2,low,feet,color,F,C,Y,G,151,2_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
F,G,1,G_F1.png,training,2,15,6,high,feet,color,F,C,Y,G,151,6_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
F,Y,2,Y_F2.png,training,2,16,7,high,feet,color,F,C,Y,G,151,7_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
F,Y,1,Y_F1.png,training,3,17,6,high,feet,color,F,C,Y,G,151,6_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
F,Y,2,Y_F2.png,training,3,18,8,high,feet,color,F,C,Y,G,151,8_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
C,G,1,G_C1.png,training,3,19,4,low,feet,color,F,C,Y,G,151,4_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
F,G,2,G_F2.png,training,3,20,9,high,feet,color,F,C,Y,G,151,9_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
C,Y,2,Y_C2.png,training,3,21,2,low,feet,color,F,C,Y,G,151,2_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
C,Y,1,Y_C1.png,training,3,22,4,low,feet,color,F,C,Y,G,151,4_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
C,G,2,G_C2.png,training,3,23,3,low,feet,color,F,C,Y,G,151,3_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
F,G,1,G_F1.png,training,3,24,6,high,feet,color,F,C,Y,G,151,6_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_F1.png","low,high,low,low,high,low,high,high"
