feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,1,Y_C1.png,training,1,1,7,high,color,feet,Y,G,C,F,176,7_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
F,G,2,G_F2.png,training,1,2,3,low,color,feet,Y,G,C,F,176,3_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
C,G,2,G_C2.png,training,1,3,5,low,color,feet,Y,G,C,F,176,5_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
F,Y,1,Y_F1.png,training,1,4,3,high,color,feet,Y,G,C,F,176,3_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
F,Y,2,Y_F2.png,training,1,5,7,high,color,feet,Y,G,C,F,176,7_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
C,Y,2,Y_C2.png,training,1,6,10,high,color,feet,Y,G,C,F,176,10_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
F,G,1,G_F1.png,training,1,7,3,low,color,feet,Y,G,C,F,176,3_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
C,G,1,G_C1.png,training,1,8,3,low,color,feet,Y,G,C,F,176,3_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
C,Y,1,Y_C1.png,training,2,9,9,high,color,feet,Y,G,C,F,176,9_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
C,G,1,G_C1.png,training,2,10,2,low,color,feet,Y,G,C,F,176,2_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
F,Y,1,Y_F1.png,training,2,11,5,high,color,feet,Y,G,C,F,176,5_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
C,Y,2,Y_C2.png,training,2,12,6,high,color,feet,Y,G,C,F,176,6_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
F,G,2,G_F2.png,training,2,13,6,low,color,feet,Y,G,C,F,176,6_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
F,Y,2,Y_F2.png,training,2,14,3,high,color,feet,Y,G,C,F,176,3_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
F,G,1,G_F1.png,training,2,15,3,low,color,feet,Y,G,C,F,176,3_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
C,G,2,G_C2.png,training,2,16,4,low,color,feet,Y,G,C,F,176,4_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
F,G,1,G_F1.png,training,3,17,1,low,color,feet,Y,G,C,F,176,1_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
F,Y,1,Y_F1.png,training,3,18,8,high,color,feet,Y,G,C,F,176,8_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
C,Y,1,Y_C1.png,training,3,19,7,high,color,feet,Y,G,C,F,176,7_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
C,G,2,G_C2.png,training,3,20,9,low,color,feet,Y,G,C,F,176,9_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
C,G,1,G_C1.png,training,3,21,6,low,color,feet,Y,G,C,F,176,6_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
F,G,2,G_F2.png,training,3,22,4,low,color,feet,Y,G,C,F,176,4_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
F,Y,2,Y_F2.png,training,3,23,6,high,color,feet,Y,G,C,F,176,6_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
C,Y,2,Y_C2.png,training,3,24,10,high,color,feet,Y,G,C,F,176,10_score.png,"Resources/G_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/Y_F2.png","low,low,low,high,high,low,high,high"
