feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,2,Y_F2.png,training,1,1,5,low,color,feet,G,Y,C,F,182,5_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
C,Y,2,Y_C2.png,training,1,2,6,low,color,feet,G,Y,C,F,182,6_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
F,Y,1,Y_F1.png,training,1,3,3,low,color,feet,G,Y,C,F,182,3_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
F,G,2,G_F2.png,training,1,4,7,high,color,feet,G,Y,C,F,182,7_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
F,G,1,G_F1.png,training,1,5,7,high,color,feet,G,Y,C,F,182,7_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
C,Y,1,Y_C1.png,training,1,6,4,low,color,feet,G,Y,C,F,182,4_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
C,G,2,G_C2.png,training,1,7,10,high,color,feet,G,Y,C,F,182,10_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
C,G,1,G_C1.png,training,1,8,10,high,color,feet,G,Y,C,F,182,10_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
F,G,1,G_F1.png,training,2,9,8,high,color,feet,G,Y,C,F,182,8_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
F,G,2,G_F2.png,training,2,10,9,high,color,feet,G,Y,C,F,182,9_score.png,"Resources/G_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png","high,low,high,high,low,high,low,low"
