feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,2,Y_C2.png,training,1,1,10,high,color,feet,Y,G,F,C,108,10_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
C,G,2,G_C2.png,training,1,2,1,low,color,feet,Y,G,F,C,108,1_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
C,G,1,G_C1.png,training,1,3,3,low,color,feet,Y,G,F,C,108,3_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
F,G,1,G_F1.png,training,1,4,5,low,color,feet,Y,G,F,C,108,5_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
C,Y,1,Y_C1.png,training,1,5,7,high,color,feet,Y,G,F,C,108,7_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
F,Y,1,Y_F1.png,training,1,6,10,high,color,feet,Y,G,F,C,108,10_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
F,G,2,G_F2.png,training,1,7,5,low,color,feet,Y,G,F,C,108,5_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
F,Y,2,Y_F2.png,training,1,8,8,high,color,feet,Y,G,F,C,108,8_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
C,G,1,G_C1.png,training,2,9,1,low,color,feet,Y,G,F,C,108,1_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
F,Y,2,Y_F2.png,training,2,10,8,high,color,feet,Y,G,F,C,108,8_score.png,"Resources/Y_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,high,low,low,low,low,high"
