feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,G,1,G_C1.png,training,1,1,1,low,color,feet,Y,G,F,C,112,1_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
F,Y,2,Y_F2.png,training,1,2,7,high,color,feet,Y,G,F,C,112,7_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
F,Y,1,Y_F1.png,training,1,3,9,high,color,feet,Y,G,F,C,112,9_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
C,Y,1,Y_C1.png,training,1,4,6,high,color,feet,Y,G,F,C,112,6_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
C,Y,2,Y_C2.png,training,1,5,7,high,color,feet,Y,G,F,C,112,7_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
F,G,2,G_F2.png,training,1,6,3,low,color,feet,Y,G,F,C,112,3_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
C,G,2,G_C2.png,training,1,7,5,low,color,feet,Y,G,F,C,112,5_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
F,G,1,G_F1.png,training,1,8,4,low,color,feet,Y,G,F,C,112,4_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
C,G,1,G_C1.png,training,2,9,2,low,color,feet,Y,G,F,C,112,2_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
C,G,2,G_C2.png,training,2,10,5,low,color,feet,Y,G,F,C,112,5_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
C,Y,1,Y_C1.png,training,2,11,7,high,color,feet,Y,G,F,C,112,7_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
F,G,2,G_F2.png,training,2,12,6,low,color,feet,Y,G,F,C,112,6_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
F,Y,2,Y_F2.png,training,2,13,10,high,color,feet,Y,G,F,C,112,10_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
C,Y,2,Y_C2.png,training,2,14,8,high,color,feet,Y,G,F,C,112,8_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
F,Y,1,Y_F1.png,training,2,15,6,high,color,feet,Y,G,F,C,112,6_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
F,G,1,G_F1.png,training,2,16,3,low,color,feet,Y,G,F,C,112,3_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
F,Y,1,Y_F1.png,training,3,17,10,high,color,feet,Y,G,F,C,112,10_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
F,G,2,G_F2.png,training,3,18,4,low,color,feet,Y,G,F,C,112,4_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
F,G,1,G_F1.png,training,3,19,3,low,color,feet,Y,G,F,C,112,3_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
F,Y,2,Y_F2.png,training,3,20,10,high,color,feet,Y,G,F,C,112,10_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
C,Y,2,Y_C2.png,training,3,21,8,high,color,feet,Y,G,F,C,112,8_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
C,G,2,G_C2.png,training,3,22,4,low,color,feet,Y,G,F,C,112,4_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
C,Y,1,Y_C1.png,training,3,23,8,high,color,feet,Y,G,F,C,112,8_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
C,G,1,G_C1.png,training,3,24,4,low,color,feet,Y,G,F,C,112,4_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/G_C2.png","low,high,low,high,high,high,low,low"
