feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,1,Y_F1.png,training,1,1,2,low,feet,color,C,F,G,Y,57,2_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
F,G,2,G_F2.png,training,1,2,6,low,feet,color,C,F,G,Y,57,6_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
C,Y,1,Y_C1.png,training,1,3,5,high,feet,color,C,F,G,Y,57,5_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
F,G,1,G_F1.png,training,1,4,2,low,feet,color,C,F,G,Y,57,2_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
C,Y,2,Y_C2.png,training,1,5,8,high,feet,color,C,F,G,Y,57,8_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
C,G,2,G_C2.png,training,1,6,10,high,feet,color,C,F,G,Y,57,10_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
C,G,1,G_C1.png,training,1,7,9,high,feet,color,C,F,G,Y,57,9_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
F,Y,2,Y_F2.png,training,1,8,3,low,feet,color,C,F,G,Y,57,3_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
F,G,1,G_F1.png,training,2,9,4,low,feet,color,C,F,G,Y,57,4_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
C,G,1,G_C1.png,training,2,10,8,high,feet,color,C,F,G,Y,57,8_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
C,G,2,G_C2.png,training,2,11,9,high,feet,color,C,F,G,Y,57,9_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
F,Y,1,Y_F1.png,training,2,12,1,low,feet,color,C,F,G,Y,57,1_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
F,G,2,G_F2.png,training,2,13,3,low,feet,color,C,F,G,Y,57,3_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
C,Y,1,Y_C1.png,training,2,14,4,high,feet,color,C,F,G,Y,57,4_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
C,Y,2,Y_C2.png,training,2,15,7,high,feet,color,C,F,G,Y,57,7_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
F,Y,2,Y_F2.png,training,2,16,1,low,feet,color,C,F,G,Y,57,1_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
F,G,1,G_F1.png,training,3,17,2,low,feet,color,C,F,G,Y,57,2_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
F,G,2,G_F2.png,training,3,18,4,low,feet,color,C,F,G,Y,57,4_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
C,G,2,G_C2.png,training,3,19,6,high,feet,color,C,F,G,Y,57,6_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
C,G,1,G_C1.png,training,3,20,6,high,feet,color,C,F,G,Y,57,6_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
F,Y,1,Y_F1.png,training,3,21,4,low,feet,color,C,F,G,Y,57,4_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png","high,low,high,high,high,low,low,low"
