feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,2,Y_C2.png,training,1,1,3,low,color,feet,G,Y,F,C,158,3_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","high,high,low,low,high,low,low,high"
F,Y,2,Y_F2.png,training,1,2,2,low,color,feet,G,Y,F,C,158,2_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","high,high,low,low,high,low,low,high"
C,G,2,G_C2.png,training,1,3,5,high,color,feet,G,Y,F,C,158,5_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","high,high,low,low,high,low,low,high"
F,G,2,G_F2.png,training,1,4,10,high,color,feet,G,Y,F,C,158,10_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","high,high,low,low,high,low,low,high"
F,G,1,G_F1.png,training,1,5,10,high,color,feet,G,Y,F,C,158,10_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","high,high,low,low,high,low,low,high"
C,Y,1,Y_C1.png,training,1,6,3,low,color,feet,G,Y,F,C,158,3_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","high,high,low,low,high,low,low,high"
F,Y,1,Y_F1.png,training,1,7,1,low,color,feet,G,Y,F,C,158,1_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","high,high,low,low,high,low,low,high"
C,G,1,G_C1.png,training,1,8,10,high,color,feet,G,Y,F,C,158,10_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","high,high,low,low,high,low,low,high"
C,Y,1,Y_C1.png,training,2,9,2,low,color,feet,G,Y,F,C,158,2_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","high,high,low,low,high,low,low,high"
C,G,2,G_C2.png,training,2,10,6,high,color,feet,G,Y,F,C,158,6_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","high,high,low,low,high,low,low,high"
F,G,2,G_F2.png,training,2,11,7,high,color,feet,G,Y,F,C,158,7_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","high,high,low,low,high,low,low,high"
C,Y,2,Y_C2.png,training,2,12,2,low,color,feet,G,Y,F,C,158,2_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","high,high,low,low,high,low,low,high"
C,G,1,G_C1.png,training,2,13,6,high,color,feet,G,Y,F,C,158,6_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","high,high,low,low,high,low,low,high"
F,Y,2,Y_F2.png,training,2,14,2,low,color,feet,G,Y,F,C,158,2_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","high,high,low,low,high,low,low,high"
F,G,1,G_F1.png,training,2,15,7,high,color,feet,G,Y,F,C,158,7_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","high,high,low,low,high,low,low,high"
F,Y,1,Y_F1.png,training,2,16,3,low,color,feet,G,Y,F,C,158,3_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","high,high,low,low,high,low,low,high"
