feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,1,Y_F1.png,training,1,1,7,high,color,feet,Y,G,C,F,12,7_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
F,G,2,G_F2.png,training,1,2,1,low,color,feet,Y,G,C,F,12,1_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
C,G,1,G_C1.png,training,1,3,4,low,color,feet,Y,G,C,F,12,4_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
C,G,2,G_C2.png,training,1,4,5,low,color,feet,Y,G,C,F,12,5_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
C,Y,1,Y_C1.png,training,1,5,8,high,color,feet,Y,G,C,F,12,8_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
F,Y,2,Y_F2.png,training,1,6,10,high,color,feet,Y,G,C,F,12,10_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
C,Y,2,Y_C2.png,training,1,7,8,high,color,feet,Y,G,C,F,12,8_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
F,G,1,G_F1.png,training,1,8,4,low,color,feet,Y,G,C,F,12,4_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
F,Y,2,Y_F2.png,training,2,9,7,high,color,feet,Y,G,C,F,12,7_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
C,G,2,G_C2.png,training,2,10,5,low,color,feet,Y,G,C,F,12,5_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
C,Y,1,Y_C1.png,training,2,11,5,high,color,feet,Y,G,C,F,12,5_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
F,Y,1,Y_F1.png,training,2,12,5,high,color,feet,Y,G,C,F,12,5_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
F,G,2,G_F2.png,training,2,13,4,low,color,feet,Y,G,C,F,12,4_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
C,Y,2,Y_C2.png,training,2,14,10,high,color,feet,Y,G,C,F,12,10_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
C,G,1,G_C1.png,training,2,15,6,low,color,feet,Y,G,C,F,12,6_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
F,G,1,G_F1.png,training,2,16,5,low,color,feet,Y,G,C,F,12,5_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
F,Y,1,Y_F1.png,training,3,17,5,high,color,feet,Y,G,C,F,12,5_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
C,G,2,G_C2.png,training,3,18,1,low,color,feet,Y,G,C,F,12,1_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
C,Y,1,Y_C1.png,training,3,19,7,high,color,feet,Y,G,C,F,12,7_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
F,Y,2,Y_F2.png,training,3,20,8,high,color,feet,Y,G,C,F,12,8_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
F,G,1,G_F1.png,training,3,21,3,low,color,feet,Y,G,C,F,12,3_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
F,G,2,G_F2.png,training,3,22,4,low,color,feet,Y,G,C,F,12,4_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
C,G,1,G_C1.png,training,3,23,4,low,color,feet,Y,G,C,F,12,4_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
C,Y,2,Y_C2.png,training,3,24,8,high,color,feet,Y,G,C,F,12,8_score.png,"Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,low,high,low"
