feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,G,1,G_C1.png,training,1,1,5,low,feet,color,F,C,Y,G,11,5_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png","low,high,low,high,low,high,high,low"
F,G,2,G_F2.png,training,1,2,7,high,feet,color,F,C,Y,G,11,7_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png","low,high,low,high,low,high,high,low"
F,Y,2,Y_F2.png,training,1,3,5,high,feet,color,F,C,Y,G,11,5_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png","low,high,low,high,low,high,high,low"
C,G,2,G_C2.png,training,1,4,1,low,feet,color,F,C,Y,G,11,1_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png","low,high,low,high,low,high,high,low"
C,Y,2,Y_C2.png,training,1,5,5,low,feet,color,F,C,Y,G,11,5_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png","low,high,low,high,low,high,high,low"
F,Y,1,Y_F1.png,training,1,6,9,high,feet,color,F,C,Y,G,11,9_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png","low,high,low,high,low,high,high,low"
C,Y,1,Y_C1.png,training,1,7,3,low,feet,color,F,C,Y,G,11,3_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png","low,high,low,high,low,high,high,low"
F,G,1,G_F1.png,training,1,8,7,high,feet,color,F,C,Y,G,11,7_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png","low,high,low,high,low,high,high,low"
F,G,1,G_F1.png,training,2,9,5,high,feet,color,F,C,Y,G,11,5_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png","low,high,low,high,low,high,high,low"
C,G,1,G_C1.png,training,2,10,1,low,feet,color,F,C,Y,G,11,1_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png","low,high,low,high,low,high,high,low"
C,G,2,G_C2.png,training,2,11,2,low,feet,color,F,C,Y,G,11,2_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png","low,high,low,high,low,high,high,low"
