feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,G,1,G_F1.png,training,1,1,6,low,feet,color,C,F,Y,G,61,6_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,high,low,low,high"
F,Y,1,Y_F1.png,training,1,2,3,low,feet,color,C,F,Y,G,61,3_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,high,low,low,high"
C,Y,2,Y_C2.png,training,1,3,7,high,feet,color,C,F,Y,G,61,7_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,high,low,low,high"
C,G,2,G_C2.png,training,1,4,8,high,feet,color,C,F,Y,G,61,8_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,high,low,low,high"
C,Y,1,Y_C1.png,training,1,5,10,high,feet,color,C,F,Y,G,61,10_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,high,low,low,high"
C,G,1,G_C1.png,training,1,6,6,high,feet,color,C,F,Y,G,61,6_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,high,low,low,high"
F,G,2,G_F2.png,training,1,7,2,low,feet,color,C,F,Y,G,61,2_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,high,low,low,high"
F,Y,2,Y_F2.png,training,1,8,4,low,feet,color,C,F,Y,G,61,4_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,high,low,low,high"
F,G,1,G_F1.png,training,2,9,2,low,feet,color,C,F,Y,G,61,2_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,high,low,low,high"
C,G,1,G_C1.png,training,2,10,4,high,feet,color,C,F,Y,G,61,4_score.png,"Resources/G_C2.png,Resources/G_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,high,low,low,high"
