feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,2,Y_C2.png,training,1,1,7,high,color,feet,Y,G,C,F,192,7_score.png,"Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,low,high,low,low,high,high"
F,Y,2,Y_F2.png,training,1,2,6,high,color,feet,Y,G,C,F,192,6_score.png,"Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,low,high,low,low,high,high"
C,Y,1,Y_C1.png,training,1,3,7,high,color,feet,Y,G,C,F,192,7_score.png,"Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,low,high,low,low,high,high"
F,G,2,G_F2.png,training,1,4,4,low,color,feet,Y,G,C,F,192,4_score.png,"Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,low,high,low,low,high,high"
F,G,1,G_F1.png,training,1,5,5,low,color,feet,Y,G,C,F,192,5_score.png,"Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,low,high,low,low,high,high"
F,Y,1,Y_F1.png,training,1,6,4,high,color,feet,Y,G,C,F,192,4_score.png,"Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,low,high,low,low,high,high"
C,G,1,G_C1.png,training,1,7,3,low,color,feet,Y,G,C,F,192,3_score.png,"Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,low,high,low,low,high,high"
C,G,2,G_C2.png,training,1,8,2,low,color,feet,Y,G,C,F,192,2_score.png,"Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,low,high,low,low,high,high"
C,Y,2,Y_C2.png,training,2,9,9,high,color,feet,Y,G,C,F,192,9_score.png,"Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,low,high,low,low,high,high"
F,G,1,G_F1.png,training,2,10,3,low,color,feet,Y,G,C,F,192,3_score.png,"Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,low,high,low,low,high,high"
