feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,2,Y_F2.png,training,1,1,7,high,color,feet,Y,G,F,C,20,7_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
C,G,2,G_C2.png,training,1,2,4,low,color,feet,Y,G,F,C,20,4_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
F,Y,1,Y_F1.png,training,1,3,9,high,color,feet,Y,G,F,C,20,9_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
C,Y,1,Y_C1.png,training,1,4,9,high,color,feet,Y,G,F,C,20,9_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
F,G,2,G_F2.png,training,1,5,5,low,color,feet,Y,G,F,C,20,5_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
F,G,1,G_F1.png,training,1,6,5,low,color,feet,Y,G,F,C,20,5_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
C,Y,2,Y_C2.png,training,1,7,7,high,color,feet,Y,G,F,C,20,7_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
C,G,1,G_C1.png,training,1,8,4,low,color,feet,Y,G,F,C,20,4_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
F,Y,1,Y_F1.png,training,2,9,7,high,color,feet,Y,G,F,C,20,7_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
C,G,1,G_C1.png,training,2,10,6,low,color,feet,Y,G,F,C,20,6_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
F,G,2,G_F2.png,training,2,11,5,low,color,feet,Y,G,F,C,20,5_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
F,G,1,G_F1.png,training,2,12,5,low,color,feet,Y,G,F,C,20,5_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
C,Y,1,Y_C1.png,training,2,13,9,high,color,feet,Y,G,F,C,20,9_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
C,Y,2,Y_C2.png,training,2,14,6,high,color,feet,Y,G,F,C,20,6_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
F,Y,2,Y_F2.png,training,2,15,8,high,color,feet,Y,G,F,C,20,8_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
C,G,2,G_C2.png,training,2,16,3,low,color,feet,Y,G,F,C,20,3_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
F,G,1,G_F1.png,training,3,17,1,low,color,feet,Y,G,F,C,20,1_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
F,Y,2,Y_F2.png,training,3,18,7,high,color,feet,Y,G,F,C,20,7_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
C,G,2,G_C2.png,training,3,19,1,low,color,feet,Y,G,F,C,20,1_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
C,G,1,G_C1.png,training,3,20,2,low,color,feet,Y,G,F,C,20,2_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
C,Y,2,Y_C2.png,training,3,21,9,high,color,feet,Y,G,F,C,20,9_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
C,Y,1,Y_C1.png,training,3,22,8,high,color,feet,Y,G,F,C,20,8_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
F,G,2,G_F2.png,training,3,23,7,low,color,feet,Y,G,F,C,20,7_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
F,Y,1,Y_F1.png,training,3,24,8,high,color,feet,Y,G,F,C,20,8_score.png,"Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png","low,low,high,low,low,high,high,high"
