feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,G,1,G_C1.png,training,1,1,7,high,color,feet,G,Y,C,F,214,7_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
F,Y,2,Y_F2.png,training,1,2,4,low,color,feet,G,Y,C,F,214,4_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
C,G,2,G_C2.png,training,1,3,8,high,color,feet,G,Y,C,F,214,8_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
F,G,1,G_F1.png,training,1,4,5,high,color,feet,G,Y,C,F,214,5_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
C,Y,1,Y_C1.png,training,1,5,3,low,color,feet,G,Y,C,F,214,3_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
F,Y,1,Y_F1.png,training,1,6,4,low,color,feet,G,Y,C,F,214,4_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
F,G,2,G_F2.png,training,1,7,5,high,color,feet,G,Y,C,F,214,5_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
C,Y,2,Y_C2.png,training,1,8,7,low,color,feet,G,Y,C,F,214,7_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
F,Y,2,Y_F2.png,training,2,9,2,low,color,feet,G,Y,C,F,214,2_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
F,Y,1,Y_F1.png,training,2,10,3,low,color,feet,G,Y,C,F,214,3_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
F,G,2,G_F2.png,training,2,11,5,high,color,feet,G,Y,C,F,214,5_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
C,Y,1,Y_C1.png,training,2,12,2,low,color,feet,G,Y,C,F,214,2_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
C,G,2,G_C2.png,training,2,13,10,high,color,feet,G,Y,C,F,214,10_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
C,G,1,G_C1.png,training,2,14,10,high,color,feet,G,Y,C,F,214,10_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
C,Y,2,Y_C2.png,training,2,15,4,low,color,feet,G,Y,C,F,214,4_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
F,G,1,G_F1.png,training,2,16,7,high,color,feet,G,Y,C,F,214,7_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
F,G,1,G_F1.png,training,3,17,10,high,color,feet,G,Y,C,F,214,10_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
C,G,2,G_C2.png,training,3,18,10,high,color,feet,G,Y,C,F,214,10_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
C,G,1,G_C1.png,training,3,19,8,high,color,feet,G,Y,C,F,214,8_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
F,Y,2,Y_F2.png,training,3,20,3,low,color,feet,G,Y,C,F,214,3_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
F,Y,1,Y_F1.png,training,3,21,3,low,color,feet,G,Y,C,F,214,3_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
F,G,2,G_F2.png,training,3,22,7,high,color,feet,G,Y,C,F,214,7_score.png,"Resources/G_C2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/G_F2.png","high,high,low,low,low,low,high,high"
