feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,G,1,G_C1.png,training,1,1,2,low,feet,color,F,C,Y,G,123,2_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","low,low,high,high,high,low,low,high"
F,G,1,G_F1.png,training,1,2,8,high,feet,color,F,C,Y,G,123,8_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","low,low,high,high,high,low,low,high"
F,Y,1,Y_F1.png,training,1,3,10,high,feet,color,F,C,Y,G,123,10_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","low,low,high,high,high,low,low,high"
F,G,2,G_F2.png,training,1,4,7,high,feet,color,F,C,Y,G,123,7_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","low,low,high,high,high,low,low,high"
F,Y,2,Y_F2.png,training,1,5,9,high,feet,color,F,C,Y,G,123,9_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","low,low,high,high,high,low,low,high"
C,Y,1,Y_C1.png,training,1,6,5,low,feet,color,F,C,Y,G,123,5_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","low,low,high,high,high,low,low,high"
C,G,2,G_C2.png,training,1,7,3,low,feet,color,F,C,Y,G,123,3_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","low,low,high,high,high,low,low,high"
C,Y,2,Y_C2.png,training,1,8,3,low,feet,color,F,C,Y,G,123,3_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","low,low,high,high,high,low,low,high"
F,G,1,G_F1.png,training,2,9,5,high,feet,color,F,C,Y,G,123,5_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","low,low,high,high,high,low,low,high"
C,Y,2,Y_C2.png,training,2,10,5,low,feet,color,F,C,Y,G,123,5_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","low,low,high,high,high,low,low,high"
F,Y,2,Y_F2.png,training,2,11,8,high,feet,color,F,C,Y,G,123,8_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","low,low,high,high,high,low,low,high"
C,Y,1,Y_C1.png,training,2,12,5,low,feet,color,F,C,Y,G,123,5_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","low,low,high,high,high,low,low,high"
C,G,2,G_C2.png,training,2,13,5,low,feet,color,F,C,Y,G,123,5_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","low,low,high,high,high,low,low,high"
C,G,1,G_C1.png,training,2,14,3,low,feet,color,F,C,Y,G,123,3_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png","low,low,high,high,high,low,low,high"
