feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,2,Y_F2.png,training,1,1,4,low,feet,color,C,F,Y,G,33,4_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
F,G,2,G_F2.png,training,1,2,4,low,feet,color,C,F,Y,G,33,4_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
C,G,1,G_C1.png,training,1,3,6,high,feet,color,C,F,Y,G,33,6_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
F,G,1,G_F1.png,training,1,4,3,low,feet,color,C,F,Y,G,33,3_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
F,Y,1,Y_F1.png,training,1,5,5,low,feet,color,C,F,Y,G,33,5_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
C,G,2,G_C2.png,training,1,6,10,high,feet,color,C,F,Y,G,33,10_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
C,Y,1,Y_C1.png,training,1,7,7,high,feet,color,C,F,Y,G,33,7_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
C,Y,2,Y_C2.png,training,1,8,9,high,feet,color,C,F,Y,G,33,9_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
C,Y,1,Y_C1.png,training,2,9,9,high,feet,color,C,F,Y,G,33,9_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
F,G,2,G_F2.png,training,2,10,1,low,feet,color,C,F,Y,G,33,1_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
F,Y,2,Y_F2.png,training,2,11,3,low,feet,color,C,F,Y,G,33,3_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
C,G,2,G_C2.png,training,2,12,6,high,feet,color,C,F,Y,G,33,6_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
C,Y,2,Y_C2.png,training,2,13,9,high,feet,color,C,F,Y,G,33,9_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
F,G,1,G_F1.png,training,2,14,2,low,feet,color,C,F,Y,G,33,2_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
F,Y,1,Y_F1.png,training,2,15,3,low,feet,color,C,F,Y,G,33,3_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
C,G,1,G_C1.png,training,2,16,5,high,feet,color,C,F,Y,G,33,5_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
C,Y,2,Y_C2.png,training,3,17,8,high,feet,color,C,F,Y,G,33,8_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
F,G,1,G_F1.png,training,3,18,6,low,feet,color,C,F,Y,G,33,6_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
F,Y,2,Y_F2.png,training,3,19,5,low,feet,color,C,F,Y,G,33,5_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
C,G,1,G_C1.png,training,3,20,8,high,feet,color,C,F,Y,G,33,8_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
F,G,2,G_F2.png,training,3,21,6,low,feet,color,C,F,Y,G,33,6_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
C,G,2,G_C2.png,training,3,22,8,high,feet,color,C,F,Y,G,33,8_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
C,Y,1,Y_C1.png,training,3,23,7,high,feet,color,C,F,Y,G,33,7_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
F,Y,1,Y_F1.png,training,3,24,5,low,feet,color,C,F,Y,G,33,5_score.png,"Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,low,high,low,high,low"
