wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,B,N_B.png,training,1,1,6,high,wing,color,N,T,Y,B,67,6_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png","low,low,low,low,high,high,high,high"
N,Y,N_Y.png,training,1,2,6,high,wing,color,N,T,Y,B,67,6_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png","low,low,low,low,high,high,high,high"
T,Y,T_Y.png,training,1,3,2,low,wing,color,N,T,Y,B,67,2_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png","low,low,low,low,high,high,high,high"
T,B,T_B.png,training,1,4,1,low,wing,color,N,T,Y,B,67,1_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png","low,low,low,low,high,high,high,high"
T,Y,T_Y.png,training,2,5,1,low,wing,color,N,T,Y,B,67,1_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png","low,low,low,low,high,high,high,high"
N,Y,N_Y.png,training,2,6,6,high,wing,color,N,T,Y,B,67,6_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png","low,low,low,low,high,high,high,high"
T,B,T_B.png,training,2,7,2,low,wing,color,N,T,Y,B,67,2_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png","low,low,low,low,high,high,high,high"
N,B,N_B.png,training,2,8,5,high,wing,color,N,T,Y,B,67,5_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png","low,low,low,low,high,high,high,high"
T,Y,T_Y.png,training,3,9,1,low,wing,color,N,T,Y,B,67,1_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png","low,low,low,low,high,high,high,high"
N,Y,N_Y.png,training,3,10,6,high,wing,color,N,T,Y,B,67,6_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png","low,low,low,low,high,high,high,high"
T,B,T_B.png,training,3,11,2,low,wing,color,N,T,Y,B,67,2_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png","low,low,low,low,high,high,high,high"
N,B,N_B.png,training,3,12,3,high,wing,color,N,T,Y,B,67,3_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/N_B_C.png","low,low,low,low,high,high,high,high"
