wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
T,Y,T_Y.png,training,1,1,2,low,color,wing,B,Y,T,N,74,2_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png","low,high,high,low,high,low,high,low"
T,B,T_B.png,training,1,2,5,high,color,wing,B,Y,T,N,74,5_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png","low,high,high,low,high,low,high,low"
N,B,N_B.png,training,1,3,4,high,color,wing,B,Y,T,N,74,4_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png","low,high,high,low,high,low,high,low"
N,Y,N_Y.png,training,1,4,1,low,color,wing,B,Y,T,N,74,1_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png","low,high,high,low,high,low,high,low"
T,Y,T_Y.png,training,2,5,3,low,color,wing,B,Y,T,N,74,3_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png","low,high,high,low,high,low,high,low"
N,B,N_B.png,training,2,6,4,high,color,wing,B,Y,T,N,74,4_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png","low,high,high,low,high,low,high,low"
N,Y,N_Y.png,training,2,7,1,low,color,wing,B,Y,T,N,74,1_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png","low,high,high,low,high,low,high,low"
T,B,T_B.png,training,2,8,5,high,color,wing,B,Y,T,N,74,5_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png","low,high,high,low,high,low,high,low"
N,B,N_B.png,training,3,9,4,high,color,wing,B,Y,T,N,74,4_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png","low,high,high,low,high,low,high,low"
T,B,T_B.png,training,3,10,4,high,color,wing,B,Y,T,N,74,4_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png","low,high,high,low,high,low,high,low"
T,Y,T_Y.png,training,3,11,3,low,color,wing,B,Y,T,N,74,3_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png","low,high,high,low,high,low,high,low"
N,Y,N_Y.png,training,3,12,4,low,color,wing,B,Y,T,N,74,4_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png","low,high,high,low,high,low,high,low"
