wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,3,high,color,wing,Y,B,T,N,44,3_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_Y_C.png","high,low,high,low,low,high,low,high"
T,B,T_B.png,training,1,2,1,low,color,wing,Y,B,T,N,44,1_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_Y_C.png","high,low,high,low,low,high,low,high"
T,Y,T_Y.png,training,1,3,6,high,color,wing,Y,B,T,N,44,6_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_Y_C.png","high,low,high,low,low,high,low,high"
N,B,N_B.png,training,1,4,1,low,color,wing,Y,B,T,N,44,1_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_Y_C.png","high,low,high,low,low,high,low,high"
T,B,T_B.png,training,2,5,2,low,color,wing,Y,B,T,N,44,2_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_Y_C.png","high,low,high,low,low,high,low,high"
N,Y,N_Y.png,training,2,6,4,high,color,wing,Y,B,T,N,44,4_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_Y_C.png","high,low,high,low,low,high,low,high"
T,Y,T_Y.png,training,2,7,4,high,color,wing,Y,B,T,N,44,4_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_Y_C.png","high,low,high,low,low,high,low,high"
N,B,N_B.png,training,2,8,3,low,color,wing,Y,B,T,N,44,3_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_Y_C.png","high,low,high,low,low,high,low,high"
N,B,N_B.png,training,3,9,3,low,color,wing,Y,B,T,N,44,3_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_Y_C.png","high,low,high,low,low,high,low,high"
N,Y,N_Y.png,training,3,10,2,high,color,wing,Y,B,T,N,44,2_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_Y_C.png","high,low,high,low,low,high,low,high"
T,B,T_B.png,training,3,11,2,low,color,wing,Y,B,T,N,44,2_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_Y_C.png","high,low,high,low,low,high,low,high"
T,Y,T_Y.png,training,3,12,4,high,color,wing,Y,B,T,N,44,4_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_Y_C.png","high,low,high,low,low,high,low,high"
