wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
N,B,N_B.png,training,1,1,1,low,color,wing,Y,B,T,N,184,1_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png","high,high,low,high,high,low,low,low"
T,Y,T_Y.png,training,1,2,5,high,color,wing,Y,B,T,N,184,5_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png","high,high,low,high,high,low,low,low"
T,B,T_B.png,training,1,3,1,low,color,wing,Y,B,T,N,184,1_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png","high,high,low,high,high,low,low,low"
N,Y,N_Y.png,training,1,4,4,high,color,wing,Y,B,T,N,184,4_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png","high,high,low,high,high,low,low,low"
N,Y,N_Y.png,training,2,5,5,high,color,wing,Y,B,T,N,184,5_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png","high,high,low,high,high,low,low,low"
N,B,N_B.png,training,2,6,1,low,color,wing,Y,B,T,N,184,1_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png","high,high,low,high,high,low,low,low"
T,Y,T_Y.png,training,2,7,5,high,color,wing,Y,B,T,N,184,5_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png","high,high,low,high,high,low,low,low"
T,B,T_B.png,training,2,8,3,low,color,wing,Y,B,T,N,184,3_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png","high,high,low,high,high,low,low,low"
N,Y,N_Y.png,training,3,9,5,high,color,wing,Y,B,T,N,184,5_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png","high,high,low,high,high,low,low,low"
N,B,N_B.png,training,3,10,1,low,color,wing,Y,B,T,N,184,1_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png","high,high,low,high,high,low,low,low"
T,B,T_B.png,training,3,11,1,low,color,wing,Y,B,T,N,184,1_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png","high,high,low,high,high,low,low,low"
T,Y,T_Y.png,training,3,12,6,high,color,wing,Y,B,T,N,184,6_food.png,"Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png","high,high,low,high,high,low,low,low"
