wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,4,high,wing,color,N,T,B,Y,51,4_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","high,high,high,low,low,low,low,high"
T,B,T_B.png,training,1,2,4,low,wing,color,N,T,B,Y,51,4_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","high,high,high,low,low,low,low,high"
T,Y,T_Y.png,training,1,3,3,low,wing,color,N,T,B,Y,51,3_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","high,high,high,low,low,low,low,high"
N,B,N_B.png,training,1,4,4,high,wing,color,N,T,B,Y,51,4_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","high,high,high,low,low,low,low,high"
T,B,T_B.png,training,2,5,2,low,wing,color,N,T,B,Y,51,2_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","high,high,high,low,low,low,low,high"
T,Y,T_Y.png,training,2,6,2,low,wing,color,N,T,B,Y,51,2_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","high,high,high,low,low,low,low,high"
N,B,N_B.png,training,2,7,5,high,wing,color,N,T,B,Y,51,5_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","high,high,high,low,low,low,low,high"
N,Y,N_Y.png,training,2,8,5,high,wing,color,N,T,B,Y,51,5_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","high,high,high,low,low,low,low,high"
N,Y,N_Y.png,training,3,9,4,high,wing,color,N,T,B,Y,51,4_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","high,high,high,low,low,low,low,high"
T,B,T_B.png,training,3,10,1,low,wing,color,N,T,B,Y,51,1_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","high,high,high,low,low,low,low,high"
N,B,N_B.png,training,3,11,8,high,wing,color,N,T,B,Y,51,8_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","high,high,high,low,low,low,low,high"
T,Y,T_Y.png,training,3,12,1,low,wing,color,N,T,B,Y,51,1_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","high,high,high,low,low,low,low,high"
