wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,3,low,color,wing,B,Y,N,T,182,3_food.png,"Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png","low,high,high,high,high,low,low,low"
N,B,N_B.png,training,1,2,5,high,color,wing,B,Y,N,T,182,5_food.png,"Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png","low,high,high,high,high,low,low,low"
T,B,T_B.png,training,1,3,6,high,color,wing,B,Y,N,T,182,6_food.png,"Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png","low,high,high,high,high,low,low,low"
T,Y,T_Y.png,training,1,4,2,low,color,wing,B,Y,N,T,182,2_food.png,"Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png","low,high,high,high,high,low,low,low"
N,Y,N_Y.png,training,2,5,1,low,color,wing,B,Y,N,T,182,1_food.png,"Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png","low,high,high,high,high,low,low,low"
N,B,N_B.png,training,2,6,6,high,color,wing,B,Y,N,T,182,6_food.png,"Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png","low,high,high,high,high,low,low,low"
T,Y,T_Y.png,training,2,7,1,low,color,wing,B,Y,N,T,182,1_food.png,"Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png","low,high,high,high,high,low,low,low"
T,B,T_B.png,training,2,8,5,high,color,wing,B,Y,N,T,182,5_food.png,"Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png","low,high,high,high,high,low,low,low"
N,B,N_B.png,training,3,9,6,high,color,wing,B,Y,N,T,182,6_food.png,"Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png","low,high,high,high,high,low,low,low"
T,B,T_B.png,training,3,10,4,high,color,wing,B,Y,N,T,182,4_food.png,"Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png","low,high,high,high,high,low,low,low"
N,Y,N_Y.png,training,3,11,2,low,color,wing,B,Y,N,T,182,2_food.png,"Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png","low,high,high,high,high,low,low,low"
T,Y,T_Y.png,training,3,12,1,low,color,wing,B,Y,N,T,182,1_food.png,"Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png","low,high,high,high,high,low,low,low"
