wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
T,B,T_B.png,training,1,1,1,low,color,wing,Y,B,N,T,28,1_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","high,high,high,low,low,low,low,high"
T,Y,T_Y.png,training,1,2,5,high,color,wing,Y,B,N,T,28,5_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","high,high,high,low,low,low,low,high"
N,B,N_B.png,training,1,3,2,low,color,wing,Y,B,N,T,28,2_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","high,high,high,low,low,low,low,high"
N,Y,N_Y.png,training,1,4,6,high,color,wing,Y,B,N,T,28,6_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","high,high,high,low,low,low,low,high"
N,B,N_B.png,training,2,5,2,low,color,wing,Y,B,N,T,28,2_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","high,high,high,low,low,low,low,high"
T,B,T_B.png,training,2,6,1,low,color,wing,Y,B,N,T,28,1_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","high,high,high,low,low,low,low,high"
N,Y,N_Y.png,training,2,7,5,high,color,wing,Y,B,N,T,28,5_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","high,high,high,low,low,low,low,high"
T,Y,T_Y.png,training,2,8,3,high,color,wing,Y,B,N,T,28,3_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","high,high,high,low,low,low,low,high"
N,B,N_B.png,training,3,9,1,low,color,wing,Y,B,N,T,28,1_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","high,high,high,low,low,low,low,high"
T,Y,T_Y.png,training,3,10,5,high,color,wing,Y,B,N,T,28,5_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","high,high,high,low,low,low,low,high"
N,Y,N_Y.png,training,3,11,7,high,color,wing,Y,B,N,T,28,7_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","high,high,high,low,low,low,low,high"
T,B,T_B.png,training,3,12,1,low,color,wing,Y,B,N,T,28,1_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","high,high,high,low,low,low,low,high"
