wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
T,B,T_B.png,training,1,1,5,high,wing,color,T,N,B,Y,93,5_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,low,low,low,low,high,high,high"
N,B,N_B.png,training,1,2,3,low,wing,color,T,N,B,Y,93,3_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,low,low,low,low,high,high,high"
N,Y,N_Y.png,training,1,3,1,low,wing,color,T,N,B,Y,93,1_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,low,low,low,low,high,high,high"
T,Y,T_Y.png,training,1,4,6,high,wing,color,T,N,B,Y,93,6_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,low,low,low,low,high,high,high"
N,B,N_B.png,training,2,5,2,low,wing,color,T,N,B,Y,93,2_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,low,low,low,low,high,high,high"
T,Y,T_Y.png,training,2,6,4,high,wing,color,T,N,B,Y,93,4_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,low,low,low,low,high,high,high"
T,B,T_B.png,training,2,7,6,high,wing,color,T,N,B,Y,93,6_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,low,low,low,low,high,high,high"
N,Y,N_Y.png,training,2,8,1,low,wing,color,T,N,B,Y,93,1_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,low,low,low,low,high,high,high"
T,B,T_B.png,training,3,9,5,high,wing,color,T,N,B,Y,93,5_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,low,low,low,low,high,high,high"
N,Y,N_Y.png,training,3,10,3,low,wing,color,T,N,B,Y,93,3_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,low,low,low,low,high,high,high"
N,B,N_B.png,training,3,11,2,low,wing,color,T,N,B,Y,93,2_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,low,low,low,low,high,high,high"
T,Y,T_Y.png,training,3,12,5,high,wing,color,T,N,B,Y,93,5_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,low,low,low,low,high,high,high"
