wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,2,low,wing,color,T,N,Y,B,53,2_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","high,low,low,low,high,high,low,high"
T,Y,T_Y.png,training,1,2,6,high,wing,color,T,N,Y,B,53,6_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","high,low,low,low,high,high,low,high"
N,B,N_B.png,training,1,3,1,low,wing,color,T,N,Y,B,53,1_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","high,low,low,low,high,high,low,high"
T,B,T_B.png,training,1,4,4,high,wing,color,T,N,Y,B,53,4_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","high,low,low,low,high,high,low,high"
T,B,T_B.png,training,2,5,6,high,wing,color,T,N,Y,B,53,6_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","high,low,low,low,high,high,low,high"
N,Y,N_Y.png,training,2,6,1,low,wing,color,T,N,Y,B,53,1_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","high,low,low,low,high,high,low,high"
N,B,N_B.png,training,2,7,1,low,wing,color,T,N,Y,B,53,1_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","high,low,low,low,high,high,low,high"
T,Y,T_Y.png,training,2,8,5,high,wing,color,T,N,Y,B,53,5_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","high,low,low,low,high,high,low,high"
N,B,N_B.png,training,3,9,1,low,wing,color,T,N,Y,B,53,1_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","high,low,low,low,high,high,low,high"
T,Y,T_Y.png,training,3,10,6,high,wing,color,T,N,Y,B,53,6_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","high,low,low,low,high,high,low,high"
N,Y,N_Y.png,training,3,11,1,low,wing,color,T,N,Y,B,53,1_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","high,low,low,low,high,high,low,high"
T,B,T_B.png,training,3,12,4,high,wing,color,T,N,Y,B,53,4_food.png,"Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png","high,low,low,low,high,high,low,high"
