wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,4,low,wing,color,T,N,Y,B,193,4_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_S.png","low,high,low,high,high,low,high,low"
N,B,N_B.png,training,1,2,1,low,wing,color,T,N,Y,B,193,1_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_S.png","low,high,low,high,high,low,high,low"
T,Y,T_Y.png,training,1,3,5,high,wing,color,T,N,Y,B,193,5_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_S.png","low,high,low,high,high,low,high,low"
T,B,T_B.png,training,1,4,4,high,wing,color,T,N,Y,B,193,4_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_S.png","low,high,low,high,high,low,high,low"
T,Y,T_Y.png,training,2,5,4,high,wing,color,T,N,Y,B,193,4_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_S.png","low,high,low,high,high,low,high,low"
N,Y,N_Y.png,training,2,6,5,low,wing,color,T,N,Y,B,193,5_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_S.png","low,high,low,high,high,low,high,low"
N,B,N_B.png,training,2,7,3,low,wing,color,T,N,Y,B,193,3_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_S.png","low,high,low,high,high,low,high,low"
T,B,T_B.png,training,2,8,4,high,wing,color,T,N,Y,B,193,4_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_S.png","low,high,low,high,high,low,high,low"
N,B,N_B.png,training,3,9,3,low,wing,color,T,N,Y,B,193,3_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_S.png","low,high,low,high,high,low,high,low"
T,B,T_B.png,training,3,10,5,high,wing,color,T,N,Y,B,193,5_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_S.png","low,high,low,high,high,low,high,low"
T,Y,T_Y.png,training,3,11,6,high,wing,color,T,N,Y,B,193,6_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_S.png","low,high,low,high,high,low,high,low"
N,Y,N_Y.png,training,3,12,1,low,wing,color,T,N,Y,B,193,1_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/N_B_S.png","low,high,low,high,high,low,high,low"
