wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,2,low,wing,color,T,N,B,Y,165,2_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","low,low,high,high,low,high,low,high"
T,Y,T_Y.png,training,1,2,5,high,wing,color,T,N,B,Y,165,5_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","low,low,high,high,low,high,low,high"
T,B,T_B.png,training,1,3,6,high,wing,color,T,N,B,Y,165,6_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","low,low,high,high,low,high,low,high"
N,B,N_B.png,training,1,4,3,low,wing,color,T,N,B,Y,165,3_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","low,low,high,high,low,high,low,high"
N,B,N_B.png,training,2,5,2,low,wing,color,T,N,B,Y,165,2_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","low,low,high,high,low,high,low,high"
T,B,T_B.png,training,2,6,5,high,wing,color,T,N,B,Y,165,5_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","low,low,high,high,low,high,low,high"
N,Y,N_Y.png,training,2,7,1,low,wing,color,T,N,B,Y,165,1_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","low,low,high,high,low,high,low,high"
T,Y,T_Y.png,training,2,8,3,high,wing,color,T,N,B,Y,165,3_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","low,low,high,high,low,high,low,high"
N,B,N_B.png,training,3,9,1,low,wing,color,T,N,B,Y,165,1_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","low,low,high,high,low,high,low,high"
T,Y,T_Y.png,training,3,10,5,high,wing,color,T,N,B,Y,165,5_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","low,low,high,high,low,high,low,high"
N,Y,N_Y.png,training,3,11,1,low,wing,color,T,N,B,Y,165,1_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","low,low,high,high,low,high,low,high"
T,B,T_B.png,training,3,12,4,high,wing,color,T,N,B,Y,165,4_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_Y_S.png","low,low,high,high,low,high,low,high"
