wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,4,high,color,wing,Y,B,N,T,24,4_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png","low,high,low,low,high,low,high,high"
T,Y,T_Y.png,training,1,2,4,high,color,wing,Y,B,N,T,24,4_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png","low,high,low,low,high,low,high,high"
T,B,T_B.png,training,1,3,1,low,color,wing,Y,B,N,T,24,1_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png","low,high,low,low,high,low,high,high"
N,B,N_B.png,training,1,4,1,low,color,wing,Y,B,N,T,24,1_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png","low,high,low,low,high,low,high,high"
N,Y,N_Y.png,training,2,5,7,high,color,wing,Y,B,N,T,24,7_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png","low,high,low,low,high,low,high,high"
T,B,T_B.png,training,2,6,1,low,color,wing,Y,B,N,T,24,1_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png","low,high,low,low,high,low,high,high"
T,Y,T_Y.png,training,2,7,5,high,color,wing,Y,B,N,T,24,5_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png","low,high,low,low,high,low,high,high"
N,B,N_B.png,training,2,8,3,low,color,wing,Y,B,N,T,24,3_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png","low,high,low,low,high,low,high,high"
N,Y,N_Y.png,training,3,9,6,high,color,wing,Y,B,N,T,24,6_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png","low,high,low,low,high,low,high,high"
T,B,T_B.png,training,3,10,2,low,color,wing,Y,B,N,T,24,2_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png","low,high,low,low,high,low,high,high"
T,Y,T_Y.png,training,3,11,5,high,color,wing,Y,B,N,T,24,5_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png","low,high,low,low,high,low,high,high"
N,B,N_B.png,training,3,12,1,low,color,wing,Y,B,N,T,24,1_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png","low,high,low,low,high,low,high,high"
