wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
T,B,T_B.png,training,1,1,4,high,wing,color,T,N,Y,B,101,4_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png","high,high,low,high,low,low,high,low"
T,Y,T_Y.png,training,1,2,7,high,wing,color,T,N,Y,B,101,7_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png","high,high,low,high,low,low,high,low"
N,B,N_B.png,training,1,3,1,low,wing,color,T,N,Y,B,101,1_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png","high,high,low,high,low,low,high,low"
N,Y,N_Y.png,training,1,4,1,low,wing,color,T,N,Y,B,101,1_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png","high,high,low,high,low,low,high,low"
N,Y,N_Y.png,training,2,5,3,low,wing,color,T,N,Y,B,101,3_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png","high,high,low,high,low,low,high,low"
T,B,T_B.png,training,2,6,6,high,wing,color,T,N,Y,B,101,6_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png","high,high,low,high,low,low,high,low"
T,Y,T_Y.png,training,2,7,6,high,wing,color,T,N,Y,B,101,6_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png","high,high,low,high,low,low,high,low"
N,B,N_B.png,training,2,8,2,low,wing,color,T,N,Y,B,101,2_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png","high,high,low,high,low,low,high,low"
N,B,N_B.png,training,3,9,1,low,wing,color,T,N,Y,B,101,1_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png","high,high,low,high,low,low,high,low"
T,Y,T_Y.png,training,3,10,7,high,wing,color,T,N,Y,B,101,7_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png","high,high,low,high,low,low,high,low"
T,B,T_B.png,training,3,11,6,high,wing,color,T,N,Y,B,101,6_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png","high,high,low,high,low,low,high,low"
N,Y,N_Y.png,training,3,12,2,low,wing,color,T,N,Y,B,101,2_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_C.png","high,high,low,high,low,low,high,low"
