wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
T,Y,T_Y.png,training,1,1,5,high,color,wing,Y,B,N,T,40,5_food.png,"Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,low,high,high,high,low,low,high"
T,B,T_B.png,training,1,2,1,low,color,wing,Y,B,N,T,40,1_food.png,"Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,low,high,high,high,low,low,high"
N,Y,N_Y.png,training,1,3,5,high,color,wing,Y,B,N,T,40,5_food.png,"Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,low,high,high,high,low,low,high"
N,B,N_B.png,training,1,4,2,low,color,wing,Y,B,N,T,40,2_food.png,"Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,low,high,high,high,low,low,high"
T,B,T_B.png,training,2,5,3,low,color,wing,Y,B,N,T,40,3_food.png,"Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,low,high,high,high,low,low,high"
N,Y,N_Y.png,training,2,6,5,high,color,wing,Y,B,N,T,40,5_food.png,"Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,low,high,high,high,low,low,high"
T,Y,T_Y.png,training,2,7,3,high,color,wing,Y,B,N,T,40,3_food.png,"Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,low,high,high,high,low,low,high"
N,B,N_B.png,training,2,8,2,low,color,wing,Y,B,N,T,40,2_food.png,"Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,low,high,high,high,low,low,high"
T,Y,T_Y.png,training,3,9,6,high,color,wing,Y,B,N,T,40,6_food.png,"Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,low,high,high,high,low,low,high"
N,B,N_B.png,training,3,10,2,low,color,wing,Y,B,N,T,40,2_food.png,"Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,low,high,high,high,low,low,high"
N,Y,N_Y.png,training,3,11,6,high,color,wing,Y,B,N,T,40,6_food.png,"Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,low,high,high,high,low,low,high"
T,B,T_B.png,training,3,12,1,low,color,wing,Y,B,N,T,40,1_food.png,"Resources/N_B_S.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/T_Y_C.png","low,low,high,high,high,low,low,high"
