wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
T,B,T_B.png,training,1,1,5,high,color,wing,B,Y,N,T,114,5_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_C.png","high,low,high,low,high,low,low,high"
N,B,N_B.png,training,1,2,4,high,color,wing,B,Y,N,T,114,4_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_C.png","high,low,high,low,high,low,low,high"
T,Y,T_Y.png,training,1,3,1,low,color,wing,B,Y,N,T,114,1_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_C.png","high,low,high,low,high,low,low,high"
N,Y,N_Y.png,training,1,4,3,low,color,wing,B,Y,N,T,114,3_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_C.png","high,low,high,low,high,low,low,high"
N,B,N_B.png,training,2,5,4,high,color,wing,B,Y,N,T,114,4_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_C.png","high,low,high,low,high,low,low,high"
T,B,T_B.png,training,2,6,6,high,color,wing,B,Y,N,T,114,6_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_C.png","high,low,high,low,high,low,low,high"
N,Y,N_Y.png,training,2,7,3,low,color,wing,B,Y,N,T,114,3_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_C.png","high,low,high,low,high,low,low,high"
T,Y,T_Y.png,training,2,8,2,low,color,wing,B,Y,N,T,114,2_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_C.png","high,low,high,low,high,low,low,high"
T,Y,T_Y.png,training,3,9,1,low,color,wing,B,Y,N,T,114,1_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_C.png","high,low,high,low,high,low,low,high"
T,B,T_B.png,training,3,10,4,high,color,wing,B,Y,N,T,114,4_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_C.png","high,low,high,low,high,low,low,high"
N,B,N_B.png,training,3,11,7,high,color,wing,B,Y,N,T,114,7_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_C.png","high,low,high,low,high,low,low,high"
N,Y,N_Y.png,training,3,12,2,low,color,wing,B,Y,N,T,114,2_food.png,"Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_C.png","high,low,high,low,high,low,low,high"
