wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,8,high,wing,color,N,T,Y,B,115,8_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,high,low,high,low,low,high"
T,Y,T_Y.png,training,1,2,1,low,wing,color,N,T,Y,B,115,1_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,high,low,high,low,low,high"
N,B,N_B.png,training,1,3,10,high,wing,color,N,T,Y,B,115,10_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,high,low,high,low,low,high"
T,B,T_B.png,training,1,4,2,low,wing,color,N,T,Y,B,115,2_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,high,low,high,low,low,high"
T,B,T_B.png,training,2,5,5,low,wing,color,N,T,Y,B,115,5_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,high,low,high,low,low,high"
T,Y,T_Y.png,training,2,6,6,low,wing,color,N,T,Y,B,115,6_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,high,low,high,low,low,high"
N,B,N_B.png,training,2,7,9,high,wing,color,N,T,Y,B,115,9_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,high,low,high,low,low,high"
N,Y,N_Y.png,training,2,8,9,high,wing,color,N,T,Y,B,115,9_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,high,low,high,low,low,high"
T,B,T_B.png,training,3,9,3,low,wing,color,N,T,Y,B,115,3_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,high,low,high,low,low,high"
T,Y,T_Y.png,training,3,10,7,low,wing,color,N,T,Y,B,115,7_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,high,low,high,low,low,high"
N,B,N_B.png,training,3,11,9,high,wing,color,N,T,Y,B,115,9_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,high,low,high,low,low,high"
N,Y,N_Y.png,training,3,12,10,high,wing,color,N,T,Y,B,115,10_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,high,low,high,low,low,high"
