wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,3,low,color,wing,B,Y,T,N,178,3_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
T,Y,T_Y.png,training,1,2,2,low,color,wing,B,Y,T,N,178,2_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
T,B,T_B.png,training,1,3,10,high,color,wing,B,Y,T,N,178,10_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
N,B,N_B.png,training,1,4,6,high,color,wing,B,Y,T,N,178,6_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
N,B,N_B.png,training,2,5,5,high,color,wing,B,Y,T,N,178,5_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
N,Y,N_Y.png,training,2,6,2,low,color,wing,B,Y,T,N,178,2_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
T,B,T_B.png,training,2,7,8,high,color,wing,B,Y,T,N,178,8_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
T,Y,T_Y.png,training,2,8,6,low,color,wing,B,Y,T,N,178,6_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
N,B,N_B.png,training,3,9,7,high,color,wing,B,Y,T,N,178,7_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
T,Y,T_Y.png,training,3,10,3,low,color,wing,B,Y,T,N,178,3_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
N,Y,N_Y.png,training,3,11,4,low,color,wing,B,Y,T,N,178,4_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
T,B,T_B.png,training,3,12,7,high,color,wing,B,Y,T,N,178,7_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
