wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,B,N_B.png,training,1,1,5,low,wing,color,T,N,B,Y,45,5_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png","high,low,low,high,low,high,low,high"
T,Y,T_Y.png,training,1,2,8,high,wing,color,T,N,B,Y,45,8_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png","high,low,low,high,low,high,low,high"
N,Y,N_Y.png,training,1,3,6,low,wing,color,T,N,B,Y,45,6_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png","high,low,low,high,low,high,low,high"
T,B,T_B.png,training,1,4,8,high,wing,color,T,N,B,Y,45,8_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png","high,low,low,high,low,high,low,high"
N,B,N_B.png,training,2,5,3,low,wing,color,T,N,B,Y,45,3_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png","high,low,low,high,low,high,low,high"
N,Y,N_Y.png,training,2,6,2,low,wing,color,T,N,B,Y,45,2_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png","high,low,low,high,low,high,low,high"
T,B,T_B.png,training,2,7,9,high,wing,color,T,N,B,Y,45,9_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png","high,low,low,high,low,high,low,high"
T,Y,T_Y.png,training,2,8,7,high,wing,color,T,N,B,Y,45,7_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png","high,low,low,high,low,high,low,high"
N,Y,N_Y.png,training,3,9,3,low,wing,color,T,N,B,Y,45,3_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png","high,low,low,high,low,high,low,high"
N,B,N_B.png,training,3,10,4,low,wing,color,T,N,B,Y,45,4_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png","high,low,low,high,low,high,low,high"
T,B,T_B.png,training,3,11,9,high,wing,color,T,N,B,Y,45,9_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png","high,low,low,high,low,high,low,high"
T,Y,T_Y.png,training,3,12,7,high,wing,color,T,N,B,Y,45,7_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png","high,low,low,high,low,high,low,high"
