wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,6,low,color,wing,B,Y,N,T,146,6_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
N,B,N_B.png,training,1,2,9,high,color,wing,B,Y,N,T,146,9_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
T,B,T_B.png,training,1,3,8,high,color,wing,B,Y,N,T,146,8_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
T,Y,T_Y.png,training,1,4,2,low,color,wing,B,Y,N,T,146,2_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
N,Y,N_Y.png,training,2,5,2,low,color,wing,B,Y,N,T,146,2_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
T,B,T_B.png,training,2,6,3,high,color,wing,B,Y,N,T,146,3_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
T,Y,T_Y.png,training,2,7,6,low,color,wing,B,Y,N,T,146,6_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
N,B,N_B.png,training,2,8,6,high,color,wing,B,Y,N,T,146,6_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
N,Y,N_Y.png,training,3,9,2,low,color,wing,B,Y,N,T,146,2_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
T,B,T_B.png,training,3,10,4,high,color,wing,B,Y,N,T,146,4_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
T,Y,T_Y.png,training,3,11,1,low,color,wing,B,Y,N,T,146,1_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
N,B,N_B.png,training,3,12,10,high,color,wing,B,Y,N,T,146,10_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","high,high,low,low,high,high,low,low"
