wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,B,N_B.png,training,1,1,7,high,wing,color,N,T,Y,B,183,7_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,low,high,high,high,low,low"
T,B,T_B.png,training,1,2,3,low,wing,color,N,T,Y,B,183,3_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,low,high,high,high,low,low"
N,Y,N_Y.png,training,1,3,10,high,wing,color,N,T,Y,B,183,10_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,low,high,high,high,low,low"
T,Y,T_Y.png,training,1,4,4,low,wing,color,N,T,Y,B,183,4_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,low,high,high,high,low,low"
N,B,N_B.png,training,2,5,5,high,wing,color,N,T,Y,B,183,5_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,low,high,high,high,low,low"
N,Y,N_Y.png,training,2,6,7,high,wing,color,N,T,Y,B,183,7_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,low,high,high,high,low,low"
T,B,T_B.png,training,2,7,3,low,wing,color,N,T,Y,B,183,3_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,low,high,high,high,low,low"
T,Y,T_Y.png,training,2,8,6,low,wing,color,N,T,Y,B,183,6_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,low,high,high,high,low,low"
N,Y,N_Y.png,training,3,9,6,high,wing,color,N,T,Y,B,183,6_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,low,high,high,high,low,low"
T,B,T_B.png,training,3,10,1,low,wing,color,N,T,Y,B,183,1_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,low,high,high,high,low,low"
T,Y,T_Y.png,training,3,11,3,low,wing,color,N,T,Y,B,183,3_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,low,high,high,high,low,low"
N,B,N_B.png,training,3,12,7,high,wing,color,N,T,Y,B,183,7_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,low,high,high,high,low,low"
