wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,B,N_B.png,training,1,1,8,high,wing,color,N,T,B,Y,131,8_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png","low,high,high,low,low,high,low,high"
T,Y,T_Y.png,training,1,2,8,low,wing,color,N,T,B,Y,131,8_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png","low,high,high,low,low,high,low,high"
T,B,T_B.png,training,1,3,3,low,wing,color,N,T,B,Y,131,3_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png","low,high,high,low,low,high,low,high"
N,Y,N_Y.png,training,1,4,6,high,wing,color,N,T,B,Y,131,6_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png","low,high,high,low,low,high,low,high"
N,Y,N_Y.png,training,2,5,7,high,wing,color,N,T,B,Y,131,7_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png","low,high,high,low,low,high,low,high"
T,B,T_B.png,training,2,6,6,low,wing,color,N,T,B,Y,131,6_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png","low,high,high,low,low,high,low,high"
N,B,N_B.png,training,2,7,8,high,wing,color,N,T,B,Y,131,8_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png","low,high,high,low,low,high,low,high"
T,Y,T_Y.png,training,2,8,2,low,wing,color,N,T,B,Y,131,2_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png","low,high,high,low,low,high,low,high"
T,Y,T_Y.png,training,3,9,3,low,wing,color,N,T,B,Y,131,3_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png","low,high,high,low,low,high,low,high"
T,B,T_B.png,training,3,10,4,low,wing,color,N,T,B,Y,131,4_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png","low,high,high,low,low,high,low,high"
N,B,N_B.png,training,3,11,7,high,wing,color,N,T,B,Y,131,7_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png","low,high,high,low,low,high,low,high"
N,Y,N_Y.png,training,3,12,7,high,wing,color,N,T,B,Y,131,7_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png","low,high,high,low,low,high,low,high"
