wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,8,high,color,wing,Y,B,N,T,116,8_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,low,low,high,low,high,low,high"
T,Y,T_Y.png,training,1,2,8,high,color,wing,Y,B,N,T,116,8_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,low,low,high,low,high,low,high"
T,B,T_B.png,training,1,3,4,low,color,wing,Y,B,N,T,116,4_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,low,low,high,low,high,low,high"
N,B,N_B.png,training,1,4,2,low,color,wing,Y,B,N,T,116,2_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,low,low,high,low,high,low,high"
T,Y,T_Y.png,training,2,5,8,high,color,wing,Y,B,N,T,116,8_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,low,low,high,low,high,low,high"
N,Y,N_Y.png,training,2,6,8,high,color,wing,Y,B,N,T,116,8_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,low,low,high,low,high,low,high"
T,B,T_B.png,training,2,7,1,low,color,wing,Y,B,N,T,116,1_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,low,low,high,low,high,low,high"
N,B,N_B.png,training,2,8,1,low,color,wing,Y,B,N,T,116,1_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,low,low,high,low,high,low,high"
T,B,T_B.png,training,3,9,3,low,color,wing,Y,B,N,T,116,3_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,low,low,high,low,high,low,high"
N,Y,N_Y.png,training,3,10,8,high,color,wing,Y,B,N,T,116,8_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,low,low,high,low,high,low,high"
T,Y,T_Y.png,training,3,11,5,high,color,wing,Y,B,N,T,116,5_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,low,low,high,low,high,low,high"
N,B,N_B.png,training,3,12,6,low,color,wing,Y,B,N,T,116,6_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,low,low,high,low,high,low,high"
