wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
N,B,N_B.png,training,1,1,8,high,color,wing,B,Y,T,N,202,8_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
T,Y,T_Y.png,training,1,2,2,low,color,wing,B,Y,T,N,202,2_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
N,Y,N_Y.png,training,1,3,3,low,color,wing,B,Y,T,N,202,3_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
T,B,T_B.png,training,1,4,9,high,color,wing,B,Y,T,N,202,9_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
T,B,T_B.png,training,2,5,9,high,color,wing,B,Y,T,N,202,9_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
T,Y,T_Y.png,training,2,6,2,low,color,wing,B,Y,T,N,202,2_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
N,B,N_B.png,training,2,7,9,high,color,wing,B,Y,T,N,202,9_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
N,Y,N_Y.png,training,2,8,5,low,color,wing,B,Y,T,N,202,5_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
N,Y,N_Y.png,training,3,9,3,low,color,wing,B,Y,T,N,202,3_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
N,B,N_B.png,training,3,10,5,high,color,wing,B,Y,T,N,202,5_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
T,Y,T_Y.png,training,3,11,6,low,color,wing,B,Y,T,N,202,6_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
T,B,T_B.png,training,3,12,8,high,color,wing,B,Y,T,N,202,8_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
