wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
N,B,N_B.png,training,1,1,8,high,color,wing,B,Y,T,N,174,8_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,high,low,high,high,low,low"
N,Y,N_Y.png,training,1,2,4,low,color,wing,B,Y,T,N,174,4_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,high,low,high,high,low,low"
T,Y,T_Y.png,training,1,3,3,low,color,wing,B,Y,T,N,174,3_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,high,low,high,high,low,low"
T,B,T_B.png,training,1,4,8,high,color,wing,B,Y,T,N,174,8_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,high,low,high,high,low,low"
N,B,N_B.png,training,2,5,9,high,color,wing,B,Y,T,N,174,9_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,high,low,high,high,low,low"
N,Y,N_Y.png,training,2,6,3,low,color,wing,B,Y,T,N,174,3_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,high,low,high,high,low,low"
T,B,T_B.png,training,2,7,10,high,color,wing,B,Y,T,N,174,10_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,high,low,high,high,low,low"
T,Y,T_Y.png,training,2,8,5,low,color,wing,B,Y,T,N,174,5_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,high,low,high,high,low,low"
N,B,N_B.png,training,3,9,9,high,color,wing,B,Y,T,N,174,9_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,high,low,high,high,low,low"
T,Y,T_Y.png,training,3,10,4,low,color,wing,B,Y,T,N,174,4_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,high,low,high,high,low,low"
N,Y,N_Y.png,training,3,11,2,low,color,wing,B,Y,T,N,174,2_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,high,low,high,high,low,low"
T,B,T_B.png,training,3,12,9,high,color,wing,B,Y,T,N,174,9_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png","high,low,high,low,high,high,low,low"
