wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,10,high,color,wing,Y,B,N,T,204,10_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png","low,high,high,low,high,high,low,low"
N,B,N_B.png,training,1,2,4,low,color,wing,Y,B,N,T,204,4_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png","low,high,high,low,high,high,low,low"
T,Y,T_Y.png,training,1,3,8,high,color,wing,Y,B,N,T,204,8_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png","low,high,high,low,high,high,low,low"
T,B,T_B.png,training,1,4,2,low,color,wing,Y,B,N,T,204,2_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png","low,high,high,low,high,high,low,low"
T,B,T_B.png,training,2,5,5,low,color,wing,Y,B,N,T,204,5_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png","low,high,high,low,high,high,low,low"
N,B,N_B.png,training,2,6,5,low,color,wing,Y,B,N,T,204,5_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png","low,high,high,low,high,high,low,low"
N,Y,N_Y.png,training,2,7,8,high,color,wing,Y,B,N,T,204,8_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png","low,high,high,low,high,high,low,low"
T,Y,T_Y.png,training,2,8,8,high,color,wing,Y,B,N,T,204,8_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png","low,high,high,low,high,high,low,low"
T,B,T_B.png,training,3,9,1,low,color,wing,Y,B,N,T,204,1_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png","low,high,high,low,high,high,low,low"
N,B,N_B.png,training,3,10,2,low,color,wing,Y,B,N,T,204,2_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png","low,high,high,low,high,high,low,low"
T,Y,T_Y.png,training,3,11,6,high,color,wing,Y,B,N,T,204,6_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png","low,high,high,low,high,high,low,low"
N,Y,N_Y.png,training,3,12,9,high,color,wing,Y,B,N,T,204,9_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png","low,high,high,low,high,high,low,low"
