wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
T,Y,T_Y.png,training,1,1,4,high,color,wing,Y,B,N,T,180,4_food.png,"Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","high,high,high,low,low,low,low,high"
N,B,N_B.png,training,1,2,3,low,color,wing,Y,B,N,T,180,3_food.png,"Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","high,high,high,low,low,low,low,high"
T,B,T_B.png,training,1,3,3,low,color,wing,Y,B,N,T,180,3_food.png,"Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","high,high,high,low,low,low,low,high"
N,Y,N_Y.png,training,1,4,7,high,color,wing,Y,B,N,T,180,7_food.png,"Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","high,high,high,low,low,low,low,high"
N,Y,N_Y.png,training,2,5,4,high,color,wing,Y,B,N,T,180,4_food.png,"Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","high,high,high,low,low,low,low,high"
T,B,T_B.png,training,2,6,5,low,color,wing,Y,B,N,T,180,5_food.png,"Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","high,high,high,low,low,low,low,high"
T,Y,T_Y.png,training,2,7,6,high,color,wing,Y,B,N,T,180,6_food.png,"Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","high,high,high,low,low,low,low,high"
N,B,N_B.png,training,2,8,1,low,color,wing,Y,B,N,T,180,1_food.png,"Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","high,high,high,low,low,low,low,high"
T,Y,T_Y.png,training,3,9,7,high,color,wing,Y,B,N,T,180,7_food.png,"Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","high,high,high,low,low,low,low,high"
N,B,N_B.png,training,3,10,4,low,color,wing,Y,B,N,T,180,4_food.png,"Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","high,high,high,low,low,low,low,high"
T,B,T_B.png,training,3,11,1,low,color,wing,Y,B,N,T,180,1_food.png,"Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","high,high,high,low,low,low,low,high"
N,Y,N_Y.png,training,3,12,10,high,color,wing,Y,B,N,T,180,10_food.png,"Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","high,high,high,low,low,low,low,high"
