wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
T,B,T_B.png,training,1,1,7,high,wing,color,T,N,B,Y,5,7_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,low,high,low,low,low,high,high"
T,Y,T_Y.png,training,1,2,10,high,wing,color,T,N,B,Y,5,10_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,low,high,low,low,low,high,high"
N,B,N_B.png,training,1,3,4,low,wing,color,T,N,B,Y,5,4_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,low,high,low,low,low,high,high"
N,Y,N_Y.png,training,1,4,3,low,wing,color,T,N,B,Y,5,3_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,low,high,low,low,low,high,high"
N,B,N_B.png,training,2,5,1,low,wing,color,T,N,B,Y,5,1_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,low,high,low,low,low,high,high"
T,Y,T_Y.png,training,2,6,4,high,wing,color,T,N,B,Y,5,4_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,low,high,low,low,low,high,high"
N,Y,N_Y.png,training,2,7,5,low,wing,color,T,N,B,Y,5,5_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,low,high,low,low,low,high,high"
T,B,T_B.png,training,2,8,7,high,wing,color,T,N,B,Y,5,7_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,low,high,low,low,low,high,high"
N,Y,N_Y.png,training,3,9,1,low,wing,color,T,N,B,Y,5,1_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,low,high,low,low,low,high,high"
T,Y,T_Y.png,training,3,10,6,high,wing,color,T,N,B,Y,5,6_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,low,high,low,low,low,high,high"
T,B,T_B.png,training,3,11,10,high,wing,color,T,N,B,Y,5,10_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,low,high,low,low,low,high,high"
N,B,N_B.png,training,3,12,5,low,wing,color,T,N,B,Y,5,5_food.png,"Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,low,high,low,low,low,high,high"
