wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,8,high,color,wing,Y,B,T,N,108,8_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","low,high,high,low,high,low,low,high"
T,B,T_B.png,training,1,2,1,low,color,wing,Y,B,T,N,108,1_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","low,high,high,low,high,low,low,high"
T,Y,T_Y.png,training,1,3,6,high,color,wing,Y,B,T,N,108,6_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","low,high,high,low,high,low,low,high"
N,B,N_B.png,training,1,4,3,low,color,wing,Y,B,T,N,108,3_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","low,high,high,low,high,low,low,high"
T,Y,T_Y.png,training,2,5,8,high,color,wing,Y,B,T,N,108,8_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","low,high,high,low,high,low,low,high"
T,B,T_B.png,training,2,6,5,low,color,wing,Y,B,T,N,108,5_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","low,high,high,low,high,low,low,high"
N,B,N_B.png,training,2,7,5,low,color,wing,Y,B,T,N,108,5_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","low,high,high,low,high,low,low,high"
N,Y,N_Y.png,training,2,8,3,high,color,wing,Y,B,T,N,108,3_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","low,high,high,low,high,low,low,high"
N,Y,N_Y.png,training,3,9,7,high,color,wing,Y,B,T,N,108,7_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","low,high,high,low,high,low,low,high"
T,Y,T_Y.png,training,3,10,6,high,color,wing,Y,B,T,N,108,6_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","low,high,high,low,high,low,low,high"
N,B,N_B.png,training,3,11,1,low,color,wing,Y,B,T,N,108,1_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","low,high,high,low,high,low,low,high"
T,B,T_B.png,training,3,12,6,low,color,wing,Y,B,T,N,108,6_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png","low,high,high,low,high,low,low,high"
