wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
T,B,T_B.png,training,1,1,5,high,wing,color,T,N,B,Y,89,5_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,high,low,high,low,low"
N,Y,N_Y.png,training,1,2,3,low,wing,color,T,N,B,Y,89,3_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,high,low,high,low,low"
T,Y,T_Y.png,training,1,3,6,high,wing,color,T,N,B,Y,89,6_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,high,low,high,low,low"
N,B,N_B.png,training,1,4,6,low,wing,color,T,N,B,Y,89,6_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,high,low,high,low,low"
T,B,T_B.png,training,2,5,10,high,wing,color,T,N,B,Y,89,10_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,high,low,high,low,low"
N,Y,N_Y.png,training,2,6,3,low,wing,color,T,N,B,Y,89,3_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,high,low,high,low,low"
N,B,N_B.png,training,2,7,3,low,wing,color,T,N,B,Y,89,3_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,high,low,high,low,low"
T,Y,T_Y.png,training,2,8,9,high,wing,color,T,N,B,Y,89,9_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,high,low,high,low,low"
N,B,N_B.png,training,3,9,1,low,wing,color,T,N,B,Y,89,1_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,high,low,high,low,low"
T,B,T_B.png,training,3,10,7,high,wing,color,T,N,B,Y,89,7_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,high,low,high,low,low"
N,Y,N_Y.png,training,3,11,1,low,wing,color,T,N,B,Y,89,1_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,high,low,high,low,low"
T,Y,T_Y.png,training,3,12,7,high,wing,color,T,N,B,Y,89,7_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,high,low,high,low,low"
