wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
T,B,T_B.png,training,1,1,4,low,wing,color,N,T,Y,B,139,4_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","high,high,low,low,low,low,high,high"
T,Y,T_Y.png,training,1,2,3,low,wing,color,N,T,Y,B,139,3_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","high,high,low,low,low,low,high,high"
N,Y,N_Y.png,training,1,3,7,high,wing,color,N,T,Y,B,139,7_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","high,high,low,low,low,low,high,high"
N,B,N_B.png,training,1,4,4,high,wing,color,N,T,Y,B,139,4_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","high,high,low,low,low,low,high,high"
T,B,T_B.png,training,2,5,5,low,wing,color,N,T,Y,B,139,5_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","high,high,low,low,low,low,high,high"
N,Y,N_Y.png,training,2,6,6,high,wing,color,N,T,Y,B,139,6_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","high,high,low,low,low,low,high,high"
T,Y,T_Y.png,training,2,7,5,low,wing,color,N,T,Y,B,139,5_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","high,high,low,low,low,low,high,high"
N,B,N_B.png,training,2,8,10,high,wing,color,N,T,Y,B,139,10_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","high,high,low,low,low,low,high,high"
T,Y,T_Y.png,training,3,9,5,low,wing,color,N,T,Y,B,139,5_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","high,high,low,low,low,low,high,high"
T,B,T_B.png,training,3,10,3,low,wing,color,N,T,Y,B,139,3_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","high,high,low,low,low,low,high,high"
N,B,N_B.png,training,3,11,7,high,wing,color,N,T,Y,B,139,7_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","high,high,low,low,low,low,high,high"
N,Y,N_Y.png,training,3,12,10,high,wing,color,N,T,Y,B,139,10_food.png,"Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","high,high,low,low,low,low,high,high"
