wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,3,low,wing,color,T,N,Y,B,217,3_food.png,"Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","low,low,low,high,high,high,high,low"
T,B,T_B.png,training,1,2,8,high,wing,color,T,N,Y,B,217,8_food.png,"Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","low,low,low,high,high,high,high,low"
T,Y,T_Y.png,training,1,3,9,high,wing,color,T,N,Y,B,217,9_food.png,"Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","low,low,low,high,high,high,high,low"
N,B,N_B.png,training,1,4,3,low,wing,color,T,N,Y,B,217,3_food.png,"Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","low,low,low,high,high,high,high,low"
N,B,N_B.png,training,2,5,1,low,wing,color,T,N,Y,B,217,1_food.png,"Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","low,low,low,high,high,high,high,low"
N,Y,N_Y.png,training,2,6,8,low,wing,color,T,N,Y,B,217,8_food.png,"Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","low,low,low,high,high,high,high,low"
T,B,T_B.png,training,2,7,6,high,wing,color,T,N,Y,B,217,6_food.png,"Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","low,low,low,high,high,high,high,low"
T,Y,T_Y.png,training,2,8,6,high,wing,color,T,N,Y,B,217,6_food.png,"Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","low,low,low,high,high,high,high,low"
T,B,T_B.png,training,3,9,9,high,wing,color,T,N,Y,B,217,9_food.png,"Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","low,low,low,high,high,high,high,low"
N,Y,N_Y.png,training,3,10,3,low,wing,color,T,N,Y,B,217,3_food.png,"Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","low,low,low,high,high,high,high,low"
N,B,N_B.png,training,3,11,4,low,wing,color,T,N,Y,B,217,4_food.png,"Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","low,low,low,high,high,high,high,low"
T,Y,T_Y.png,training,3,12,8,high,wing,color,T,N,Y,B,217,8_food.png,"Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","low,low,low,high,high,high,high,low"
