wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
T,B,T_B.png,training,1,1,6,low,color,wing,Y,B,N,T,164,6_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png","high,low,high,high,low,low,low,high"
N,B,N_B.png,training,1,2,4,low,color,wing,Y,B,N,T,164,4_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png","high,low,high,high,low,low,low,high"
T,Y,T_Y.png,training,1,3,9,high,color,wing,Y,B,N,T,164,9_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png","high,low,high,high,low,low,low,high"
N,Y,N_Y.png,training,1,4,8,high,color,wing,Y,B,N,T,164,8_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png","high,low,high,high,low,low,low,high"
T,B,T_B.png,training,2,5,4,low,color,wing,Y,B,N,T,164,4_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png","high,low,high,high,low,low,low,high"
N,Y,N_Y.png,training,2,6,9,high,color,wing,Y,B,N,T,164,9_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png","high,low,high,high,low,low,low,high"
N,B,N_B.png,training,2,7,4,low,color,wing,Y,B,N,T,164,4_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png","high,low,high,high,low,low,low,high"
T,Y,T_Y.png,training,2,8,6,high,color,wing,Y,B,N,T,164,6_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png","high,low,high,high,low,low,low,high"
N,Y,N_Y.png,training,3,9,8,high,color,wing,Y,B,N,T,164,8_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png","high,low,high,high,low,low,low,high"
N,B,N_B.png,training,3,10,4,low,color,wing,Y,B,N,T,164,4_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png","high,low,high,high,low,low,low,high"
T,B,T_B.png,training,3,11,2,low,color,wing,Y,B,N,T,164,2_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png","high,low,high,high,low,low,low,high"
T,Y,T_Y.png,training,3,12,6,high,color,wing,Y,B,N,T,164,6_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png","high,low,high,high,low,low,low,high"
