wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
T,Y,T_Y.png,training,1,1,3,low,color,wing,B,Y,N,T,66,3_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,low,high,high,high,low,low"
N,Y,N_Y.png,training,1,2,5,low,color,wing,B,Y,N,T,66,5_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,low,high,high,high,low,low"
T,B,T_B.png,training,1,3,6,high,color,wing,B,Y,N,T,66,6_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,low,high,high,high,low,low"
N,B,N_B.png,training,1,4,8,high,color,wing,B,Y,N,T,66,8_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,low,high,high,high,low,low"
N,Y,N_Y.png,training,2,5,5,low,color,wing,B,Y,N,T,66,5_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,low,high,high,high,low,low"
T,B,T_B.png,training,2,6,9,high,color,wing,B,Y,N,T,66,9_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,low,high,high,high,low,low"
T,Y,T_Y.png,training,2,7,5,low,color,wing,B,Y,N,T,66,5_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,low,high,high,high,low,low"
N,B,N_B.png,training,2,8,9,high,color,wing,B,Y,N,T,66,9_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,low,high,high,high,low,low"
N,Y,N_Y.png,training,3,9,3,low,color,wing,B,Y,N,T,66,3_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,low,high,high,high,low,low"
T,Y,T_Y.png,training,3,10,5,low,color,wing,B,Y,N,T,66,5_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,low,high,high,high,low,low"
T,B,T_B.png,training,3,11,7,high,color,wing,B,Y,N,T,66,7_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,low,high,high,high,low,low"
N,B,N_B.png,training,3,12,9,high,color,wing,B,Y,N,T,66,9_food.png,"Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,low,high,high,high,low,low"
