wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
T,B,T_B.png,training,1,1,5,low,color,wing,Y,B,T,N,156,5_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","low,high,low,high,low,low,high,high"
N,B,N_B.png,training,1,2,3,low,color,wing,Y,B,T,N,156,3_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","low,high,low,high,low,low,high,high"
T,Y,T_Y.png,training,1,3,7,high,color,wing,Y,B,T,N,156,7_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","low,high,low,high,low,low,high,high"
N,Y,N_Y.png,training,1,4,10,high,color,wing,Y,B,T,N,156,10_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","low,high,low,high,low,low,high,high"
T,Y,T_Y.png,training,2,5,6,high,color,wing,Y,B,T,N,156,6_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","low,high,low,high,low,low,high,high"
N,Y,N_Y.png,training,2,6,9,high,color,wing,Y,B,T,N,156,9_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","low,high,low,high,low,low,high,high"
N,B,N_B.png,training,2,7,1,low,color,wing,Y,B,T,N,156,1_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","low,high,low,high,low,low,high,high"
T,B,T_B.png,training,2,8,4,low,color,wing,Y,B,T,N,156,4_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","low,high,low,high,low,low,high,high"
N,Y,N_Y.png,training,3,9,8,high,color,wing,Y,B,T,N,156,8_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","low,high,low,high,low,low,high,high"
N,B,N_B.png,training,3,10,1,low,color,wing,Y,B,T,N,156,1_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","low,high,low,high,low,low,high,high"
T,B,T_B.png,training,3,11,6,low,color,wing,Y,B,T,N,156,6_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","low,high,low,high,low,low,high,high"
T,Y,T_Y.png,training,3,12,8,high,color,wing,Y,B,T,N,156,8_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png","low,high,low,high,low,low,high,high"
