wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
T,B,T_B.png,training,1,1,8,high,wing,color,T,N,Y,B,165,8_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
N,Y,N_Y.png,training,1,2,2,low,wing,color,T,N,Y,B,165,2_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
T,Y,T_Y.png,training,1,3,10,high,wing,color,T,N,Y,B,165,10_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
N,B,N_B.png,training,1,4,3,low,wing,color,T,N,Y,B,165,3_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
N,Y,N_Y.png,training,2,5,6,low,wing,color,T,N,Y,B,165,6_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
T,B,T_B.png,training,2,6,8,high,wing,color,T,N,Y,B,165,8_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
N,B,N_B.png,training,2,7,1,low,wing,color,T,N,Y,B,165,1_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
T,Y,T_Y.png,training,2,8,8,high,wing,color,T,N,Y,B,165,8_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
N,B,N_B.png,training,3,9,4,low,wing,color,T,N,Y,B,165,4_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
N,Y,N_Y.png,training,3,10,6,low,wing,color,T,N,Y,B,165,6_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
T,B,T_B.png,training,3,11,6,high,wing,color,T,N,Y,B,165,6_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
T,Y,T_Y.png,training,3,12,7,high,wing,color,T,N,Y,B,165,7_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
