wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,7,high,wing,color,N,T,B,Y,95,7_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_Y.png","low,low,high,low,low,high,high,high"
T,Y,T_Y.png,training,1,2,3,low,wing,color,N,T,B,Y,95,3_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_Y.png","low,low,high,low,low,high,high,high"
T,B,T_B.png,training,1,3,3,low,wing,color,N,T,B,Y,95,3_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_Y.png","low,low,high,low,low,high,high,high"
N,B,N_B.png,training,1,4,7,high,wing,color,N,T,B,Y,95,7_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_Y.png","low,low,high,low,low,high,high,high"
N,Y,N_Y.png,training,2,5,8,high,wing,color,N,T,B,Y,95,8_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_Y.png","low,low,high,low,low,high,high,high"
T,Y,T_Y.png,training,2,6,1,low,wing,color,N,T,B,Y,95,1_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_Y.png","low,low,high,low,low,high,high,high"
T,B,T_B.png,training,2,7,5,low,wing,color,N,T,B,Y,95,5_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_Y.png","low,low,high,low,low,high,high,high"
N,B,N_B.png,training,2,8,10,high,wing,color,N,T,B,Y,95,10_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_Y.png","low,low,high,low,low,high,high,high"
T,B,T_B.png,training,3,9,4,low,wing,color,N,T,B,Y,95,4_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_Y.png","low,low,high,low,low,high,high,high"
N,Y,N_Y.png,training,3,10,8,high,wing,color,N,T,B,Y,95,8_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_Y.png","low,low,high,low,low,high,high,high"
T,Y,T_Y.png,training,3,11,1,low,wing,color,N,T,B,Y,95,1_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_Y.png","low,low,high,low,low,high,high,high"
N,B,N_B.png,training,3,12,7,high,wing,color,N,T,B,Y,95,7_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/N_Y.png","low,low,high,low,low,high,high,high"
