wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,6,high,color,wing,Y,B,N,T,128,6_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","low,low,low,high,high,high,high,low"
T,B,T_B.png,training,1,2,1,low,color,wing,Y,B,N,T,128,1_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","low,low,low,high,high,high,high,low"
N,B,N_B.png,training,1,3,6,low,color,wing,Y,B,N,T,128,6_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","low,low,low,high,high,high,high,low"
T,Y,T_Y.png,training,1,4,4,high,color,wing,Y,B,N,T,128,4_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","low,low,low,high,high,high,high,low"
N,B,N_B.png,training,2,5,1,low,color,wing,Y,B,N,T,128,1_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","low,low,low,high,high,high,high,low"
T,Y,T_Y.png,training,2,6,8,high,color,wing,Y,B,N,T,128,8_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","low,low,low,high,high,high,high,low"
N,Y,N_Y.png,training,2,7,8,high,color,wing,Y,B,N,T,128,8_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","low,low,low,high,high,high,high,low"
T,B,T_B.png,training,2,8,3,low,color,wing,Y,B,N,T,128,3_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","low,low,low,high,high,high,high,low"
T,B,T_B.png,training,3,9,5,low,color,wing,Y,B,N,T,128,5_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","low,low,low,high,high,high,high,low"
N,Y,N_Y.png,training,3,10,6,high,color,wing,Y,B,N,T,128,6_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","low,low,low,high,high,high,high,low"
T,Y,T_Y.png,training,3,11,4,high,color,wing,Y,B,N,T,128,4_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","low,low,low,high,high,high,high,low"
N,B,N_B.png,training,3,12,5,low,color,wing,Y,B,N,T,128,5_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","low,low,low,high,high,high,high,low"
