wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
T,B,T_B.png,training,1,1,7,high,color,wing,B,Y,T,N,210,7_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,low,high,low,low,high"
T,Y,T_Y.png,training,1,2,5,low,color,wing,B,Y,T,N,210,5_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,low,high,low,low,high"
N,B,N_B.png,training,1,3,8,high,color,wing,B,Y,T,N,210,8_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,low,high,low,low,high"
N,Y,N_Y.png,training,1,4,4,low,color,wing,B,Y,T,N,210,4_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,low,high,low,low,high"
N,Y,N_Y.png,training,2,5,3,low,color,wing,B,Y,T,N,210,3_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,low,high,low,low,high"
N,B,N_B.png,training,2,6,5,high,color,wing,B,Y,T,N,210,5_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,low,high,low,low,high"
T,Y,T_Y.png,training,2,7,4,low,color,wing,B,Y,T,N,210,4_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,low,high,low,low,high"
T,B,T_B.png,training,2,8,9,high,color,wing,B,Y,T,N,210,9_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,low,high,low,low,high"
T,Y,T_Y.png,training,3,9,4,low,color,wing,B,Y,T,N,210,4_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,low,high,low,low,high"
T,B,T_B.png,training,3,10,10,high,color,wing,B,Y,T,N,210,10_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,low,high,low,low,high"
N,Y,N_Y.png,training,3,11,4,low,color,wing,B,Y,T,N,210,4_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,low,high,low,low,high"
N,B,N_B.png,training,3,12,9,high,color,wing,B,Y,T,N,210,9_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/N_B.png","high,low,high,low,high,low,low,high"
