wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,7,high,wing,color,N,T,B,Y,43,7_food.png,"Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","high,low,low,high,low,high,high,low"
T,Y,T_Y.png,training,1,2,3,low,wing,color,N,T,B,Y,43,3_food.png,"Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","high,low,low,high,low,high,high,low"
N,B,N_B.png,training,1,3,9,high,wing,color,N,T,B,Y,43,9_food.png,"Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","high,low,low,high,low,high,high,low"
T,B,T_B.png,training,1,4,4,low,wing,color,N,T,B,Y,43,4_food.png,"Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","high,low,low,high,low,high,high,low"
T,Y,T_Y.png,training,2,5,3,low,wing,color,N,T,B,Y,43,3_food.png,"Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","high,low,low,high,low,high,high,low"
N,B,N_B.png,training,2,6,6,high,wing,color,N,T,B,Y,43,6_food.png,"Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","high,low,low,high,low,high,high,low"
N,Y,N_Y.png,training,2,7,8,high,wing,color,N,T,B,Y,43,8_food.png,"Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","high,low,low,high,low,high,high,low"
T,B,T_B.png,training,2,8,6,low,wing,color,N,T,B,Y,43,6_food.png,"Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","high,low,low,high,low,high,high,low"
N,Y,N_Y.png,training,3,9,4,high,wing,color,N,T,B,Y,43,4_food.png,"Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","high,low,low,high,low,high,high,low"
T,B,T_B.png,training,3,10,7,low,wing,color,N,T,B,Y,43,7_food.png,"Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","high,low,low,high,low,high,high,low"
N,B,N_B.png,training,3,11,8,high,wing,color,N,T,B,Y,43,8_food.png,"Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","high,low,low,high,low,high,high,low"
T,Y,T_Y.png,training,3,12,2,low,wing,color,N,T,B,Y,43,2_food.png,"Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","high,low,low,high,low,high,high,low"
