wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
T,B,T_B.png,training,1,1,10,high,wing,color,T,N,B,Y,173,10_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png","low,low,high,high,low,high,high,low"
T,Y,T_Y.png,training,1,2,6,high,wing,color,T,N,B,Y,173,6_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png","low,low,high,high,low,high,high,low"
N,B,N_B.png,training,1,3,6,low,wing,color,T,N,B,Y,173,6_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png","low,low,high,high,low,high,high,low"
N,Y,N_Y.png,training,1,4,5,low,wing,color,T,N,B,Y,173,5_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png","low,low,high,high,low,high,high,low"
T,Y,T_Y.png,training,2,5,6,high,wing,color,T,N,B,Y,173,6_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png","low,low,high,high,low,high,high,low"
N,Y,N_Y.png,training,2,6,2,low,wing,color,T,N,B,Y,173,2_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png","low,low,high,high,low,high,high,low"
T,B,T_B.png,training,2,7,7,high,wing,color,T,N,B,Y,173,7_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png","low,low,high,high,low,high,high,low"
N,B,N_B.png,training,2,8,4,low,wing,color,T,N,B,Y,173,4_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png","low,low,high,high,low,high,high,low"
T,Y,T_Y.png,training,3,9,10,high,wing,color,T,N,B,Y,173,10_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png","low,low,high,high,low,high,high,low"
N,Y,N_Y.png,training,3,10,3,low,wing,color,T,N,B,Y,173,3_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png","low,low,high,high,low,high,high,low"
N,B,N_B.png,training,3,11,7,low,wing,color,T,N,B,Y,173,7_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png","low,low,high,high,low,high,high,low"
T,B,T_B.png,training,3,12,7,high,wing,color,T,N,B,Y,173,7_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png","low,low,high,high,low,high,high,low"
