wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,3,low,wing,color,T,N,B,Y,77,3_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
T,B,T_B.png,training,1,2,6,high,wing,color,T,N,B,Y,77,6_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
N,B,N_B.png,training,1,3,5,low,wing,color,T,N,B,Y,77,5_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
T,Y,T_Y.png,training,1,4,9,high,wing,color,T,N,B,Y,77,9_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
N,B,N_B.png,training,2,5,2,low,wing,color,T,N,B,Y,77,2_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
N,Y,N_Y.png,training,2,6,2,low,wing,color,T,N,B,Y,77,2_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
T,B,T_B.png,training,2,7,6,high,wing,color,T,N,B,Y,77,6_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
T,Y,T_Y.png,training,2,8,6,high,wing,color,T,N,B,Y,77,6_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
N,Y,N_Y.png,training,3,9,2,low,wing,color,T,N,B,Y,77,2_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
T,B,T_B.png,training,3,10,5,high,wing,color,T,N,B,Y,77,5_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
N,B,N_B.png,training,3,11,6,low,wing,color,T,N,B,Y,77,6_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
T,Y,T_Y.png,training,3,12,5,high,wing,color,T,N,B,Y,77,5_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png","low,high,high,low,high,high,low,low"
