wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,8,high,color,wing,Y,B,T,N,56,8_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","high,low,high,low,high,low,high,low"
T,B,T_B.png,training,1,2,9,low,color,wing,Y,B,T,N,56,9_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","high,low,high,low,high,low,high,low"
T,Y,T_Y.png,training,1,3,8,high,color,wing,Y,B,T,N,56,8_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","high,low,high,low,high,low,high,low"
N,B,N_B.png,training,1,4,4,low,color,wing,Y,B,T,N,56,4_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","high,low,high,low,high,low,high,low"
N,B,N_B.png,training,2,5,6,low,color,wing,Y,B,T,N,56,6_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","high,low,high,low,high,low,high,low"
T,Y,T_Y.png,training,2,6,9,high,color,wing,Y,B,T,N,56,9_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","high,low,high,low,high,low,high,low"
T,B,T_B.png,training,2,7,3,low,color,wing,Y,B,T,N,56,3_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","high,low,high,low,high,low,high,low"
N,Y,N_Y.png,training,2,8,4,high,color,wing,Y,B,T,N,56,4_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","high,low,high,low,high,low,high,low"
N,B,N_B.png,training,3,9,1,low,color,wing,Y,B,T,N,56,1_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","high,low,high,low,high,low,high,low"
T,Y,T_Y.png,training,3,10,7,high,color,wing,Y,B,T,N,56,7_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","high,low,high,low,high,low,high,low"
T,B,T_B.png,training,3,11,3,low,color,wing,Y,B,T,N,56,3_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","high,low,high,low,high,low,high,low"
N,Y,N_Y.png,training,3,12,8,high,color,wing,Y,B,T,N,56,8_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png","high,low,high,low,high,low,high,low"
