wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,2,low,color,wing,B,Y,T,N,218,2_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png","low,high,high,high,low,low,low,high"
T,B,T_B.png,training,1,2,8,high,color,wing,B,Y,T,N,218,8_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png","low,high,high,high,low,low,low,high"
T,Y,T_Y.png,training,1,3,6,low,color,wing,B,Y,T,N,218,6_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png","low,high,high,high,low,low,low,high"
N,B,N_B.png,training,1,4,8,high,color,wing,B,Y,T,N,218,8_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png","low,high,high,high,low,low,low,high"
N,B,N_B.png,training,2,5,9,high,color,wing,B,Y,T,N,218,9_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png","low,high,high,high,low,low,low,high"
T,B,T_B.png,training,2,6,6,high,color,wing,B,Y,T,N,218,6_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png","low,high,high,high,low,low,low,high"
N,Y,N_Y.png,training,2,7,6,low,color,wing,B,Y,T,N,218,6_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png","low,high,high,high,low,low,low,high"
T,Y,T_Y.png,training,2,8,7,low,color,wing,B,Y,T,N,218,7_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png","low,high,high,high,low,low,low,high"
T,Y,T_Y.png,training,3,9,4,low,color,wing,B,Y,T,N,218,4_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png","low,high,high,high,low,low,low,high"
T,B,T_B.png,training,3,10,5,high,color,wing,B,Y,T,N,218,5_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png","low,high,high,high,low,low,low,high"
N,Y,N_Y.png,training,3,11,3,low,color,wing,B,Y,T,N,218,3_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png","low,high,high,high,low,low,low,high"
N,B,N_B.png,training,3,12,5,high,color,wing,B,Y,T,N,218,5_food.png,"Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_B.png","low,high,high,high,low,low,low,high"
