wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
T,B,T_B.png,training,1,1,4,low,wing,color,N,T,Y,B,47,4_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,low,high,high,low,low,high"
T,Y,T_Y.png,training,1,2,3,low,wing,color,N,T,Y,B,47,3_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,low,high,high,low,low,high"
N,B,N_B.png,training,1,3,7,high,wing,color,N,T,Y,B,47,7_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,low,high,high,low,low,high"
N,Y,N_Y.png,training,1,4,8,high,wing,color,N,T,Y,B,47,8_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,low,high,high,low,low,high"
T,Y,T_Y.png,training,2,5,6,low,wing,color,N,T,Y,B,47,6_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,low,high,high,low,low,high"
T,B,T_B.png,training,2,6,2,low,wing,color,N,T,Y,B,47,2_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,low,high,high,low,low,high"
N,B,N_B.png,training,2,7,6,high,wing,color,N,T,Y,B,47,6_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,low,high,high,low,low,high"
N,Y,N_Y.png,training,2,8,5,high,wing,color,N,T,Y,B,47,5_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,low,high,high,low,low,high"
T,Y,T_Y.png,training,3,9,1,low,wing,color,N,T,Y,B,47,1_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,low,high,high,low,low,high"
N,B,N_B.png,training,3,10,6,high,wing,color,N,T,Y,B,47,6_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,low,high,high,low,low,high"
T,B,T_B.png,training,3,11,2,low,wing,color,N,T,Y,B,47,2_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,low,high,high,low,low,high"
N,Y,N_Y.png,training,3,12,8,high,wing,color,N,T,Y,B,47,8_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_Y.png","high,low,low,high,high,low,low,high"
