wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,9,high,wing,color,N,T,Y,B,39,9_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,high,low,high,low,high,low,low"
T,B,T_B.png,training,1,2,5,low,wing,color,N,T,Y,B,39,5_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,high,low,high,low,high,low,low"
T,Y,T_Y.png,training,1,3,1,low,wing,color,N,T,Y,B,39,1_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,high,low,high,low,high,low,low"
N,B,N_B.png,training,1,4,9,high,wing,color,N,T,Y,B,39,9_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,high,low,high,low,high,low,low"
N,B,N_B.png,training,2,5,7,high,wing,color,N,T,Y,B,39,7_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,high,low,high,low,high,low,low"
T,Y,T_Y.png,training,2,6,8,low,wing,color,N,T,Y,B,39,8_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,high,low,high,low,high,low,low"
T,B,T_B.png,training,2,7,4,low,wing,color,N,T,Y,B,39,4_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,high,low,high,low,high,low,low"
N,Y,N_Y.png,training,2,8,10,high,wing,color,N,T,Y,B,39,10_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,high,low,high,low,high,low,low"
T,Y,T_Y.png,training,3,9,7,low,wing,color,N,T,Y,B,39,7_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,high,low,high,low,high,low,low"
T,B,T_B.png,training,3,10,1,low,wing,color,N,T,Y,B,39,1_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,high,low,high,low,high,low,low"
N,B,N_B.png,training,3,11,7,high,wing,color,N,T,Y,B,39,7_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,high,low,high,low,high,low,low"
N,Y,N_Y.png,training,3,12,6,high,wing,color,N,T,Y,B,39,6_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","high,high,low,high,low,high,low,low"
