wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
T,B,T_B.png,training,1,1,8,high,color,wing,B,Y,T,N,118,8_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
N,B,N_B.png,training,1,2,7,high,color,wing,B,Y,T,N,118,7_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
N,Y,N_Y.png,training,1,3,2,low,color,wing,B,Y,T,N,118,2_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
T,Y,T_Y.png,training,1,4,3,low,color,wing,B,Y,T,N,118,3_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
N,B,N_B.png,training,2,5,4,high,color,wing,B,Y,T,N,118,4_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
T,Y,T_Y.png,training,2,6,3,low,color,wing,B,Y,T,N,118,3_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
N,Y,N_Y.png,training,2,7,3,low,color,wing,B,Y,T,N,118,3_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
T,B,T_B.png,training,2,8,7,high,color,wing,B,Y,T,N,118,7_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
N,Y,N_Y.png,training,3,9,1,low,color,wing,B,Y,T,N,118,1_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
T,Y,T_Y.png,training,3,10,3,low,color,wing,B,Y,T,N,118,3_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
N,B,N_B.png,training,3,11,7,high,color,wing,B,Y,T,N,118,7_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
T,B,T_B.png,training,3,12,7,high,color,wing,B,Y,T,N,118,7_food.png,"Resources/T_B.png,Resources/T_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/N_Y.png","high,low,low,high,low,high,high,low"
