wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
N,B,N_B.png,training,1,1,5,low,color,wing,Y,B,N,T,68,5_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_B.png","high,low,low,low,high,high,high,low"
T,Y,T_Y.png,training,1,2,7,high,color,wing,Y,B,N,T,68,7_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_B.png","high,low,low,low,high,high,high,low"
T,B,T_B.png,training,1,3,2,low,color,wing,Y,B,N,T,68,2_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_B.png","high,low,low,low,high,high,high,low"
N,Y,N_Y.png,training,1,4,9,high,color,wing,Y,B,N,T,68,9_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_B.png","high,low,low,low,high,high,high,low"
T,B,T_B.png,training,2,5,3,low,color,wing,Y,B,N,T,68,3_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_B.png","high,low,low,low,high,high,high,low"
T,Y,T_Y.png,training,2,6,7,high,color,wing,Y,B,N,T,68,7_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_B.png","high,low,low,low,high,high,high,low"
N,B,N_B.png,training,2,7,3,low,color,wing,Y,B,N,T,68,3_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_B.png","high,low,low,low,high,high,high,low"
N,Y,N_Y.png,training,2,8,9,high,color,wing,Y,B,N,T,68,9_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_B.png","high,low,low,low,high,high,high,low"
T,B,T_B.png,training,3,9,4,low,color,wing,Y,B,N,T,68,4_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_B.png","high,low,low,low,high,high,high,low"
N,Y,N_Y.png,training,3,10,10,high,color,wing,Y,B,N,T,68,10_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_B.png","high,low,low,low,high,high,high,low"
T,Y,T_Y.png,training,3,11,9,high,color,wing,Y,B,N,T,68,9_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_B.png","high,low,low,low,high,high,high,low"
N,B,N_B.png,training,3,12,5,low,color,wing,Y,B,N,T,68,5_food.png,"Resources/N_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_Y.png,Resources/N_B.png","high,low,low,low,high,high,high,low"
