wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
T,Y,T_Y.png,training,1,1,1,low,color,wing,B,Y,T,N,158,1_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png","low,low,low,high,high,low,high,high"
N,Y,N_Y.png,training,1,2,1,low,color,wing,B,Y,T,N,158,1_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png","low,low,low,high,high,low,high,high"
N,B,N_B.png,training,1,3,7,high,color,wing,B,Y,T,N,158,7_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png","low,low,low,high,high,low,high,high"
T,B,T_B.png,training,1,4,7,high,color,wing,B,Y,T,N,158,7_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png","low,low,low,high,high,low,high,high"
N,Y,N_Y.png,training,2,5,2,low,color,wing,B,Y,T,N,158,2_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png","low,low,low,high,high,low,high,high"
T,B,T_B.png,training,2,6,9,high,color,wing,B,Y,T,N,158,9_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png","low,low,low,high,high,low,high,high"
T,Y,T_Y.png,training,2,7,4,low,color,wing,B,Y,T,N,158,4_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png","low,low,low,high,high,low,high,high"
N,B,N_B.png,training,2,8,7,high,color,wing,B,Y,T,N,158,7_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png","low,low,low,high,high,low,high,high"
N,Y,N_Y.png,training,3,9,4,low,color,wing,B,Y,T,N,158,4_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png","low,low,low,high,high,low,high,high"
T,B,T_B.png,training,3,10,10,high,color,wing,B,Y,T,N,158,10_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png","low,low,low,high,high,low,high,high"
N,B,N_B.png,training,3,11,8,high,color,wing,B,Y,T,N,158,8_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png","low,low,low,high,high,low,high,high"
T,Y,T_Y.png,training,3,12,6,low,color,wing,B,Y,T,N,158,6_food.png,"Resources/T_Y.png,Resources/N_Y.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_B.png","low,low,low,high,high,low,high,high"
